



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
57715 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 11.5737 -1.41133 -0.601396 0.98512 0.567628 1.80677 1.5318 -0.658822 -0.0618334 -0.916504 -0.22876 -0.0178223 0.115752 -0.0141044 -0.00574072 0.999965 0.00765893 -0.00329407 -0.000309163 NaN  -85.1528 -87.5488 168.957 NaN NaN NaN 11.5737 -1.41133 -0.601396 -0.916504 -0.22876 -0.0178223 
57716 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.85994 -1.72335 0.256048 1.26611 -0.379147 0.112384 1.75269 -0.712042 0.0876127 -0.907959 -0.228516 -0.0109863 0.0985974 -0.017214 0.0027606 0.999955 0.00876332 -0.00356016 0.000438057 97215 -93.6128 -87.5028 178.43 NaN NaN NaN 9.85994 -1.72335 0.256048 -0.907959 -0.228516 -0.0109863 
57717 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 7.51722 0.244615 1.12841 -0.710247 -1.15378 -2.32902 1.94728 -1.21778 0.191151 -0.914551 -0.226562 0.00952148 0.0750992 0.00240496 0.0117651 0.999934 0.00973619 -0.00608879 0.000955736 NaN  -107.979 -86.9791 -166.189 NaN NaN NaN 7.51722 0.244615 1.12841 -0.914551 -0.226562 0.00952148 
57718 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.74386 1.36154 3.18716 -1.96244 -3.24276 -2.22252 2.07986 -1.32096 0.248436 -0.912598 -0.226807 0.0229492 0.0772085 0.0133755 0.032522 0.999923 0.010399 -0.00660464 0.00124215 97210 -118.138 -86.5496 -154.82 NaN NaN NaN 7.74386 1.36154 3.18716 -0.912598 -0.226807 0.0229492 
57719 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 6.62632 -1.55627 6.47707 0.938018 -6.6913 -3.28361 1.88245 -0.492636 0.920025 -0.915283 -0.211914 0.0322266 0.0661762 -0.0158679 0.0647854 0.999942 0.00941206 -0.00246313 0.00460004 NaN  -114.066 -85.901 -157.286 NaN NaN NaN 6.62632 -1.55627 6.47707 -0.915283 -0.211914 0.0322266 
57720 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 2.77921 -5.87828 7.37878 5.53292 -7.57066 -6.84688 1.02057 -0.362447 1.23854 -0.911377 -0.199219 0.0327148 0.0280236 -0.0589854 0.0735378 0.999966 0.00510282 -0.00181221 0.00619264 97213 -112.345 -85.167 -158.426 NaN NaN NaN 2.77921 -5.87828 7.37878 -0.911377 -0.199219 0.0327148 
57721 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 5.75363 -8.05655 3.47375 7.63705 -3.38772 -3.4662 0.219854 -0.720792 0.375195 -0.917725 -0.203613 0.0393066 0.0575618 -0.0804958 0.0348564 0.999991 0.00109927 -0.00360395 0.00187597 NaN  -104.605 -84.8801 -163.805 NaN NaN NaN 5.75363 -8.05655 3.47375 -0.917725 -0.203613 0.0393066 
57722 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.2981 -6.01512 -0.635611 5.11135 0.51028 0.969272 -0.49278 -0.289887 -0.359426 -0.911377 -0.201416 0.0393066 0.102882 -0.0603513 -0.0060584 0.999994 -0.00246389 -0.00144943 -0.00179713 97210 -107.339 -85.0324 -161.344 NaN NaN NaN 10.2981 -6.01512 -0.635611 -0.911377 -0.201416 0.0393066 
57723 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.4811 -2.50317 -3.60715 1.33627 3.53679 1.88338 -0.804272 0.27455 -0.89613 -0.910889 -0.214111 0.034668 0.114648 -0.0256908 -0.0361266 0.999981 -0.00402133 0.00137274 -0.00448062 NaN  -97.789 -85.3067 -169.608 NaN NaN NaN 11.4811 -2.50317 -3.60715 -0.910889 -0.214111 0.034668 
57724 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.9485 0.944835 -5.3487 -1.99577 5.17544 1.07766 -0.46917 0.569662 -1.09353 -0.910645 -0.220459 0.0297852 0.109381 0.0087241 -0.0538197 0.999978 -0.00234583 0.00284829 -0.00546762 97210 -94.6985 -85.9653 -172.977 NaN NaN NaN 10.9485 0.944835 -5.3487 -0.910645 -0.220459 0.0297852 
57725 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 10.8669 2.73848 -4.06049 -3.69392 3.89282 0.830422 -0.0178081 0.589654 -0.793595 -0.908203 -0.230957 0.029541 0.108656 0.0269501 -0.0409277 0.999988 -8.904e-05 0.00294826 -0.00396796 NaN  -88.1491 -86.0756 -179.322 NaN NaN NaN 10.8669 2.73848 -4.06049 -0.908203 -0.230957 0.029541 
57726 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.43222 0.397049 -1.11961 -1.09027 1.1104 -0.434188 0.268855 0.371952 -0.0513534 -0.912598 -0.226807 0.0185547 0.0943022 0.00396148 -0.0113661 0.999997 0.00134427 0.00185976 -0.000256767 97210 -84.8611 -86.0919 177.537 NaN NaN NaN 9.43222 0.397049 -1.11961 -0.912598 -0.226807 0.0185547 
57727 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.4115 -1.59176 0.649744 0.778192 -0.535177 1.68884 0.670413 0.0562978 0.0538247 -0.9104 -0.224609 0.0229492 0.114121 -0.0159085 0.00641198 0.999994 0.00335206 0.000281489 0.000269123 NaN  -84.4346 -85.7599 177.501 NaN NaN NaN 11.4115 -1.59176 0.649744 -0.9104 -0.224609 0.0229492 
57728 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 12.0799 -1.88516 0.719308 1.02926 -0.547069 2.37894 0.81176 0.383339 -0.0794787 -0.9104 -0.224609 0.020752 0.120805 -0.018928 0.00688481 0.99999 0.00405878 0.00191669 -0.000397392 97213 -80.9463 -85.7772 174.469 NaN NaN NaN 12.0799 -1.88516 0.719308 -0.9104 -0.224609 0.020752 
57729 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.3281 -0.447714 2.082 -0.290739 -1.9199 1.54904 1.06184 0.65627 -0.221929 -0.908203 -0.22876 0.013916 0.113343 -0.00471202 0.0204235 0.99998 0.00530916 0.00328133 -0.00110964 NaN  -75.0509 -85.5539 169.136 NaN NaN NaN 11.3281 -0.447714 2.082 -0.908203 -0.22876 0.013916 
57730 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.53886 0.749299 2.64398 -1.26832 -2.52058 -0.295364 0.836755 0.677316 -0.182403 -0.914795 -0.224609 0.0185547 0.0954841 0.00729613 0.0261473 0.999985 0.00418375 0.00338657 -0.000912012 97213 -69.4175 -85.535 163.967 NaN NaN NaN 9.53886 0.749299 2.64398 -0.914795 -0.224609 0.0185547 
57731 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 7.95561 1.15618 1.73416 -1.60705 -1.62262 -1.91204 0.706389 0.295938 -0.153747 -0.912354 -0.230957 0.0205078 0.0795906 0.0114396 0.0172644 0.999992 0.00353194 0.00147969 -0.000768735 NaN  -64.1866 -85.2566 159.856 NaN NaN NaN 7.95561 1.15618 1.73416 -0.912354 -0.230957 0.0205078 
57732 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.6622 0.404081 1.26506 -1.0255 -1.02331 -0.167842 0.479217 0.017274 0.0140022 -0.9104 -0.226562 0.013916 0.0966229 0.00401726 0.0126519 0.999997 0.00239608 8.63697e-05 7.00107e-05 97214 -63.8473 -85.2451 159.791 NaN NaN NaN 9.6622 0.404081 1.26506 -0.9104 -0.226562 0.013916 
57733 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 11.0092 -1.42436 0.683458 0.596287 -0.103707 1.29277 -0.0272768 -8.69526e-05 0.02596 -0.903809 -0.230713 0.0117188 0.110093 -0.0142284 0.00683656 1 -0.000136384 -4.34763e-07 0.0001298 NaN  -59.3765 -84.8948 156.917 NaN NaN NaN 11.0092 -1.42436 0.683458 -0.903809 -0.230713 0.0117188 
57734 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.0624 -1.79259 -0.936506 0.830602 1.51826 0.304024 -0.0603994 0.0384291 -0.0772708 -0.908203 -0.224609 0.0163574 0.100616 -0.0179676 -0.00937897 1 -0.000301997 0.000192145 -0.000386354 97213 -58.9445 -84.9215 156.449 NaN NaN NaN 10.0624 -1.79259 -0.936506 -0.908203 -0.224609 0.0163574 
57735 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.74884 -0.935975 -0.332668 0.0866049 0.832015 -0.0491373 0.13279 0.143001 -0.131279 -0.907959 -0.230957 0.0205078 0.0974799 -0.00942149 -0.00340262 0.999999 0.000663951 0.000715004 -0.000656393 NaN  -56.305 -84.8432 154.104 NaN NaN NaN 9.74884 -0.935975 -0.332668 -0.907959 -0.230957 0.0205078 
57736 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.8121 -0.708801 -0.473802 -0.225657 1.00691 0.983811 0.216005 0.256142 -0.265139 -0.910156 -0.235107 0.0136719 0.108106 -0.00722611 -0.00488423 0.999998 0.00108002 0.00128071 -0.00132569 97213 -53.8755 -84.8837 151.789 NaN NaN NaN 10.8121 -0.708801 -0.473802 -0.910156 -0.235107 0.0136719 
57737 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 12.1567 -0.897583 -0.476553 -0.176277 1.17823 2.32807 0.166437 0.435127 -0.342053 -0.907959 -0.235107 0.0114746 0.12154 -0.00917959 -0.00503756 0.999996 0.000832186 0.00217563 -0.00171026 NaN  -49.4317 -84.6243 148.45 NaN NaN NaN 12.1567 -0.897583 -0.476553 -0.907959 -0.235107 0.0114746 
57738 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.9257 -1.15615 -0.773298 0.159082 1.50701 1.09645 -0.106095 0.44321 -0.280836 -0.907715 -0.241455 0.0090332 0.109223 -0.011719 -0.00796886 0.999996 -0.000530474 0.00221605 -0.00140418 97212 -46.359 -84.5733 145.303 NaN NaN NaN 10.9257 -1.15615 -0.773298 -0.907715 -0.241455 0.0090332 
57739 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 9.23035 -1.35178 -2.32928 0.211981 3.01925 -0.686278 0.112631 -0.0524209 -0.238768 -0.905518 -0.239258 0.0136719 0.0922934 -0.0136149 -0.0232762 0.999999 0.000563153 -0.000262105 -0.00119384 NaN  -45.9212 -84.5214 145.493 NaN NaN NaN 9.23035 -1.35178 -2.32928 -0.905518 -0.239258 0.0136719 
57740 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 9.47884 -1.44289 -1.72624 0.392006 2.4452 -0.390501 0.642698 -0.296752 -0.116398 -0.905518 -0.239258 0.0114746 0.0948056 -0.0144288 -0.0171681 0.999994 0.00321348 -0.00148376 -0.000581986 97214 -46.3626 -84.6873 146.306 NaN NaN NaN 9.47884 -1.44289 -1.72624 -0.905518 -0.239258 0.0114746 
57741 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 10.5542 -2.01035 -0.413121 1.06027 1.29291 0.808396 1.19884 -0.363906 -0.127253 -0.907959 -0.237305 0.0227051 0.105537 -0.0201462 -0.00405986 0.99998 0.00599418 -0.00181952 -0.000636259 NaN  -47.9873 -84.7493 148.839 NaN NaN NaN 10.5542 -2.01035 -0.413121 -0.907959 -0.237305 0.0227051 
57742 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 10.3162 -2.26791 -0.494177 1.31278 1.39241 0.586782 1.17502 -0.4446 0.150012 -0.903809 -0.233154 0.029541 0.10319 -0.022573 -0.00484523 0.99998 0.00587507 -0.00222298 0.000750055 97218 -50.0483 -84.8515 151.585 NaN NaN NaN 10.3162 -2.26791 -0.494177 -0.903809 -0.233154 0.029541 
57743 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 11.6123 -1.15387 -0.570427 0.0484085 1.25781 1.80268 1.27765 -0.588524 0.077715 -0.906006 -0.230957 0.036377 0.116143 -0.0114583 -0.0054359 0.999975 0.00638819 -0.0029426 0.000388572 NaN  -53.7264 -84.8219 156.037 NaN NaN NaN 11.6123 -1.15387 -0.570427 -0.906006 -0.230957 0.036377 
57744 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.6177 -0.191538 0.0561483 -0.675262 0.348669 0.779669 0.858686 -0.517434 0.0759273 -0.901611 -0.237305 0.0407715 0.106176 -0.00187824 0.000828063 0.999987 0.00429341 -0.00258716 0.000379635 97208 -56.2305 -84.9563 159.045 NaN NaN NaN 10.6177 -0.191538 0.0561483 -0.901611 -0.237305 0.0407715 
57745 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.5874 -0.0523703 -0.102454 -0.852904 0.387491 0.733838 0.842213 -0.707188 0.113608 -0.908203 -0.229004 0.0478516 0.105877 -0.000460292 -0.000652194 0.999985 0.00421104 -0.00353592 0.000568038 NaN  -61.9222 -85.0643 164.842 NaN NaN NaN 10.5874 -0.0523703 -0.102454 -0.908203 -0.229004 0.0478516 
57746 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.2897 -1.22454 0.991996 0.451385 -0.47127 1.56771 0.73442 -0.577055 0.559424 -0.904297 -0.222656 0.0593262 0.112901 -0.0119667 0.0102014 0.999985 0.00367208 -0.00288526 0.0027971 97212 -66.4939 -84.9193 169.854 NaN NaN NaN 11.2897 -1.22454 0.991996 -0.904297 -0.222656 0.0593262 
57747 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.09728 -3.12756 1.64162 2.57032 -0.771632 -0.429995 0.850844 -0.28719 0.680564 -0.906738 -0.216309 0.0661621 0.0910551 -0.0310357 0.0164145 0.999984 0.0042542 -0.00143594 0.0034028 NaN  -70.4726 -84.5367 173.898 NaN NaN NaN 9.09728 -3.12756 1.64162 -0.906738 -0.216309 0.0661621 
57748 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.93721 -3.80325 3.1308 3.83666 -2.09748 -3.45677 0.948806 -0.48225 0.680899 -0.906738 -0.212158 0.0751953 0.059426 -0.0379786 0.031271 0.99998 0.004744 -0.00241123 0.00340447 97212 -73.8294 -84.2496 177.817 NaN NaN NaN 5.93721 -3.80325 3.1308 -0.906738 -0.212158 0.0751953 
57749 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.65624 -2.77605 1.70712 2.52589 -0.919156 -3.86384 0.956271 -0.924822 0.458082 -0.906982 -0.208008 0.0776367 0.0565466 -0.027713 0.0172001 0.999975 0.00478132 -0.00462407 0.00229039 NaN  -77.6389 -83.9939 -176.779 NaN NaN NaN 5.65624 -2.77605 1.70712 -0.906982 -0.208008 0.0776367 
57750 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.39264 -0.960087 -0.918109 -0.291573 1.04337 -0.388671 0.692315 -1.05287 -0.146089 -0.90918 -0.208008 0.0910645 0.0939661 -0.00963878 -0.00871981 0.99998 0.00346155 -0.00526433 -0.00073044 97213 -82.8501 -84.1785 -171.141 NaN NaN NaN 9.39264 -0.960087 -0.918109 -0.90918 -0.208008 0.0910645 
57751 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.9312 0.515687 -2.42559 -2.3195 1.96857 1.98762 0.640187 -0.707798 -0.879326 -0.902344 -0.218506 0.0976562 0.119419 0.00470869 -0.0238179 0.999979 0.00320091 -0.00353897 -0.0043966 NaN  -86.7603 -84.5631 -167.186 NaN NaN NaN 11.9312 0.515687 -2.42559 -0.902344 -0.218506 0.0976562 
57752 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 11.1932 1.22075 -0.48682 -2.29257 -0.110177 1.22117 0.685638 -0.254905 -0.762326 -0.904541 -0.220703 0.0998535 0.111983 0.011797 -0.00468459 0.999986 0.00342817 -0.00127452 -0.00381161 97215 -87.7391 -85.006 -165.808 NaN NaN NaN 11.1932 1.22075 -0.48682 -0.904541 -0.220703 0.0998535 
57753 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.98761 0.825169 1.60864 -1.09446 -1.99417 -0.931753 0.443822 -0.389754 -0.209078 -0.900391 -0.21875 0.113525 0.089853 0.00812176 0.0162796 0.999995 0.00221911 -0.00194876 -0.00104539 NaN  -91.195 -85.0416 -162.453 NaN NaN NaN 8.98761 0.825169 1.60864 -0.900391 -0.21875 0.113525 
57754 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 8.99031 -0.733036 1.11939 0.273486 -1.14014 -0.799314 -0.113222 -0.777896 0.261932 -0.902344 -0.220703 0.113525 0.0898682 -0.00720618 0.0115476 0.999991 -0.00056611 -0.00388947 0.00130966 97210 -96.1899 -84.8625 -157.503 NaN NaN NaN 8.99031 -0.733036 1.11939 -0.902344 -0.220703 0.113525 
57755 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.6417 -1.19244 -0.0915859 0.209269 0.0293509 0.893876 -0.269949 -0.691494 0.4959 -0.898438 -0.210205 0.115967 0.106448 -0.0116613 -0.000531994 0.99999 -0.00134974 -0.00345746 0.00247949 NaN  -99.1378 -84.5126 -154.064 NaN NaN NaN 10.6417 -1.19244 -0.0915859 -0.898438 -0.210205 0.115967 
57756 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.67634 -1.28156 -0.367097 0.345882 0.337998 -1.04788 -0.562534 -0.16497 0.652748 -0.898682 -0.206055 0.116211 0.0868076 -0.0125425 -0.00356384 0.99999 -0.00281266 -0.000824847 0.00326373 97213 -99.7819 -84.1275 -153.74 NaN NaN NaN 8.67634 -1.28156 -0.367097 -0.898682 -0.206055 0.116211 
57757 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 6.70875 -2.21108 -0.980296 1.22143 1.22492 -2.89425 -0.532338 0.0592429 0.366727 -0.896484 -0.205811 0.116211 0.067125 -0.0220137 -0.00976416 0.999995 -0.00266169 0.000296214 0.00183363 NaN  -100.125 -83.8735 -154.456 NaN NaN NaN 6.70875 -2.21108 -0.980296 -0.896484 -0.205811 0.116211 
57758 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 7.6928 -2.96647 -0.86315 1.88038 1.26826 -1.83899 -0.20716 0.258647 -0.198898 -0.898438 -0.210205 0.11377 0.0768873 -0.0297502 -0.00870016 0.999998 -0.0010358 0.00129323 -0.000994488 97212 -99.0478 -84.0099 -155.659 NaN NaN NaN 7.6928 -2.96647 -0.86315 -0.898438 -0.210205 0.11377 
57759 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 8.39292 -3.14841 0.368481 2.33425 0.121242 -1.15096 0.292355 0.490324 -0.499748 -0.898193 -0.214355 0.106934 0.0838588 -0.0316988 0.00343293 0.999993 0.00146177 0.00245161 -0.00249874 NaN  -97.1403 -84.2951 -157.553 NaN NaN NaN 8.39292 -3.14841 0.368481 -0.898193 -0.214355 0.106934 
57760 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 7.58866 -2.17651 1.11952 1.69918 -0.76617 -2.06003 0.464795 0.576782 -0.421063 -0.900391 -0.216553 0.104492 0.0758723 -0.0219505 0.0109255 0.999991 0.00232397 0.0028839 -0.00210531 97218 -93.7372 -84.5659 -160.704 NaN NaN NaN 7.58866 -2.17651 1.11952 -0.900391 -0.216553 0.104492 
57761 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 8.64972 -1.45418 1.44285 1.01243 -1.26664 -1.07288 0.577436 0.383321 -0.55264 -0.898193 -0.220703 0.108887 0.0864839 -0.014822 0.0142202 0.99999 0.00288717 0.0019166 -0.00276319 NaN  -91.9985 -84.8023 -162.508 NaN NaN NaN 8.64972 -1.45418 1.44285 -0.898193 -0.220703 0.108887 
