



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
58475 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 12.3898 -2.1129 6.66137 4.53385 0.384451 3.66474 0.806142 0.0420616 0.600538 -0.175049 0.21582 -0.713379 0.123975 -0.0210251 0.0665028 0.999987 0.00403069 0.000210307 0.00300268 NaN  -18.7021 -41.8671 3.22955 NaN NaN NaN 12.3898 -2.1129 6.66137 -0.175049 0.21582 -0.713379 
58476 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.99118 -0.00651803 7.10951 2.20722 2.35403 2.01757 0.702334 0.695845 0.488203 -0.168701 0.21582 -0.711182 0.100158 -6.97395e-05 0.0707467 0.999985 0.00351165 0.00347921 0.002441 97301 -18.2001 -44.5673 3.23103 NaN NaN NaN 9.99118 -0.00651803 7.10951 -0.168701 0.21582 -0.711182 
58477 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.83464 1.15749 8.95079 0.431648 3.91985 2.1854 0.326087 1.18123 0.560806 -0.155518 0.218018 -0.717529 0.0888404 0.0116782 0.0890032 0.999977 0.00163042 0.00590608 0.00280401 NaN  -18.1052 -43.8241 3.36279 NaN NaN NaN 8.83464 1.15749 8.95079 -0.155518 0.218018 -0.717529 
58478 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 4.95007 1.05445 10.8367 -3.95673 3.91801 0.772198 -0.327201 1.38826 0.73214 -0.142578 0.220215 -0.711182 0.0502118 0.0109043 0.108002 0.999968 -0.00163599 0.00694124 0.00366066 97299 -16.484 -45.4913 2.12282 NaN NaN NaN 4.95007 1.05445 10.8367 -0.142578 0.220215 -0.711182 
58479 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 1.35106 1.21916 9.86919 -5.65667 3.79354 -2.44229 -0.627021 0.911517 0.650223 -0.140381 0.218262 -0.715332 0.0139197 0.0125456 0.0985901 0.999979 -0.00313508 0.00455755 0.00325109 NaN  -17.0507 -44.8838 2.41517 NaN NaN NaN 1.35106 1.21916 9.86919 -0.140381 0.218262 -0.715332 
58480 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 2.11862 0.324843 8.61013 -4.28187 2.40586 -2.42317 -0.839548 0.610456 0.583038 -0.127441 0.224609 -0.707031 0.0214386 0.00367189 0.0860213 0.999982 -0.00419772 0.00305226 0.00291517 97305 -14.4782 -44.215 0.298349 NaN NaN NaN 2.11862 0.324843 8.61013 -0.127441 0.224609 -0.707031 
58481 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 3.77853 -0.0244731 7.44579 -2.30931 1.85683 -2.00651 -0.628071 0.455413 0.573611 -0.125488 0.229004 -0.711426 0.0379547 9.76083e-05 0.0743717 0.999988 -0.00314034 0.00227706 0.00286805 NaN  -15.0811 -43.8789 0.647857 NaN NaN NaN 3.77853 -0.0244731 7.44579 -0.125488 0.229004 -0.711426 
58482 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.10697 0.514298 8.36264 -1.62009 2.36258 -0.428002 -0.612558 0.40281 0.646242 -0.116699 0.233398 -0.707275 0.0512205 0.0055642 0.0835068 0.999988 -0.00306278 0.00201404 0.0032312 97302 -12.9246 -42.3349 -1.02145 NaN NaN NaN 5.10697 0.514298 8.36264 -0.116699 0.233398 -0.707275 
58483 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 3.83509 -0.0579138 8.60465 -2.76168 1.96979 -1.02388 -0.990745 0.387137 0.652024 -0.114746 0.244141 -0.705566 0.0385181 -2.77353e-05 0.0859731 0.999981 -0.00495369 0.00193567 0.0032601 NaN  -13.7753 -42.0328 -0.600028 NaN NaN NaN 3.83509 -0.0579138 8.60465 -0.114746 0.244141 -0.705566 
58484 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 3.00703 -0.165412 7.70012 -2.57476 1.5191 -2.10402 -1.14721 0.426174 0.407751 -0.112793 0.248291 -0.695068 0.030237 -0.00115112 0.0769445 0.999979 -0.00573602 0.00213086 0.00203874 97299 -12.2338 -40.3747 -2.1385 NaN NaN NaN 3.00703 -0.165412 7.70012 -0.112793 0.248291 -0.695068 
58485 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 4.98021 0.465274 8.31848 -1.28429 2.31887 -0.47523 -1.20902 0.613759 0.276619 -0.102051 0.254883 -0.688965 0.0500501 0.00522397 0.083001 0.999976 -0.00604507 0.00306877 0.00138308 NaN  -12.9923 -39.9969 -2.03656 NaN NaN NaN 4.98021 0.465274 8.31848 -0.102051 0.254883 -0.688965 
58486 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 5.16372 0.634976 9.10786 -1.27079 2.53163 0.2865 -1.50889 0.801091 0.393318 -0.0957031 0.265625 -0.693359 0.0519878 0.00713761 0.090819 0.999962 -0.00754435 0.0040054 0.00196656 97298 -12.0626 -38.1809 -3.37847 NaN NaN NaN 5.16372 0.634976 9.10786 -0.0957031 0.265625 -0.693359 
58487 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.00772 -0.896704 9.59117 -1.84075 1.32426 0.804571 -1.57888 0.977971 0.642319 -0.0830078 0.278564 -0.685303 0.0505725 -0.00804893 0.0957312 0.999952 -0.00789426 0.00488978 0.00321154 NaN  -13.1514 -37.5538 -3.07846 NaN NaN NaN 5.00772 -0.896704 9.59117 -0.0830078 0.278564 -0.685303 
58488 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.7582 -2.08662 8.97504 -1.57259 -0.0495814 0.437522 -1.33688 1.13347 0.921082 -0.065918 0.287109 -0.675049 0.0481837 -0.0200459 0.0896143 0.999951 -0.00668431 0.00566724 0.00460534 97299 -12.6095 -35.623 -3.81443 NaN NaN NaN 4.7582 -2.08662 8.97504 -0.065918 0.287109 -0.675049 
58489 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.06609 -2.75307 9.45988 -2.37619 -0.397646 0.569687 -0.982445 1.25127 1.19994 -0.0681152 0.289307 -0.675049 0.0414145 -0.0268195 0.0944741 0.99995 -0.00491214 0.00625622 0.00599958 NaN  -13.5304 -34.7691 -3.19331 NaN NaN NaN 4.06609 -2.75307 9.45988 -0.0681152 0.289307 -0.675049 
58490 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 3.10477 -3.29389 9.80396 -3.1118 -0.795112 0.496943 -0.745153 1.06585 1.44954 -0.0551758 0.293701 -0.668701 0.0318059 -0.0323451 0.0979927 0.999953 -0.00372571 0.00532919 0.00724759 97299 -13.5093 -32.8974 -3.22024 NaN NaN NaN 3.10477 -3.29389 9.80396 -0.0551758 0.293701 -0.668701 
58491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.03596 -3.3831 8.99249 -1.78707 -1.03255 0.401857 -0.603325 0.780628 1.63987 -0.0397949 0.291504 -0.668701 0.0409846 -0.0332255 0.0898666 0.999954 -0.00301658 0.00390308 0.00819924 NaN  -14.3687 -32.2369 -2.26604 NaN NaN NaN 4.03596 -3.3831 8.99249 -0.0397949 0.291504 -0.668701 
58492 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.94461 -4.2508 9.0717 -0.877332 -1.82704 1.17381 -0.604256 0.636084 1.76518 -0.03125 0.298096 -0.662598 0.0501055 -0.0417936 0.0906853 0.999951 -0.00302123 0.00318037 0.00882577 97300 -14.8386 -30.5485 -1.78179 NaN NaN NaN 4.94461 -4.2508 9.0717 -0.03125 0.298096 -0.662598 
58493 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.21315 -5.63313 8.4994 -0.451962 -3.19127 1.17627 -0.55267 0.534189 1.64263 -0.0205078 0.30249 -0.664795 0.0528175 -0.0556644 0.085008 0.999959 -0.00276331 0.00267091 0.00821302 NaN  -15.6385 -30.0058 -0.823458 NaN NaN NaN 5.21315 -5.63313 8.4994 -0.0205078 0.30249 -0.664795 
58494 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.53189 -6.75295 8.43269 -0.0322404 -4.15771 1.59012 -0.463817 0.536071 1.36009 -0.0119629 0.306641 -0.660645 0.0560016 -0.0669546 0.0843331 0.999971 -0.00231906 0.00268033 0.00680036 97299 -16.3675 -28.6869 -0.279381 NaN NaN NaN 5.53189 -6.75295 8.43269 -0.0119629 0.306641 -0.660645 
58495 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 4.78244 -7.39641 8.68926 -0.774336 -4.60317 1.64556 -0.391765 0.462679 1.03357 -0.0119629 0.308838 -0.662842 0.0484063 -0.0735447 0.0869254 0.999982 -0.00195881 0.00231338 0.00516783 NaN  -16.8587 -28.2635 0.279965 NaN NaN NaN 4.78244 -7.39641 8.68926 -0.0119629 0.308838 -0.662842 
58496 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 3.27439 -7.12797 8.14239 -1.6483 -4.33037 0.500342 -0.376659 0.0401028 0.774672 -0.00537109 0.306885 -0.654297 0.0330356 -0.0709986 0.0815512 0.999991 -0.00188329 0.000200513 0.00387335 97300 -17.9216 -27.49 0.795042 NaN NaN NaN 3.27439 -7.12797 8.14239 -0.00537109 0.306885 -0.654297 
58497 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 3.22965 -6.35502 7.54257 -1.31047 -3.71086 -0.209617 -0.518309 -0.520394 0.462727 -0.00756836 0.311035 -0.654297 0.0322465 -0.0632797 0.0756738 0.999991 -0.00259154 -0.00260196 0.00231363 NaN  -18.3988 -27.6907 1.18413 NaN NaN NaN 3.22965 -6.35502 7.54257 -0.00756836 0.311035 -0.654297 
58498 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 4.77969 -6.31708 7.57408 0.0861272 -3.41981 0.599514 -0.674174 -0.821 0.0403415 -0.012207 0.315186 -0.645996 0.0474976 -0.062905 0.0761485 0.999986 -0.00337085 -0.00410498 0.000201707 97305 -19.7742 -27.516 1.46165 NaN NaN NaN 4.77969 -6.31708 7.57408 -0.012207 0.315186 -0.645996 
58499 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.62203 -6.80104 7.34375 0.765071 -3.85808 0.972485 -0.873521 -0.951868 -0.388034 -0.0209961 0.321533 -0.644287 0.0557373 -0.0677964 0.074 0.999977 -0.00436757 -0.0047593 -0.00194016 NaN  -20.263 -28.1045 1.43655 NaN NaN NaN 5.62203 -6.80104 7.34375 -0.0209961 0.321533 -0.644287 
58500 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.61203 -7.05999 7.49202 0.562053 -3.81002 1.26134 -0.902062 -0.965725 -0.721992 -0.029541 0.321533 -0.64209 0.0555021 -0.0704613 0.0755072 0.999972 -0.00451027 -0.00482858 -0.00360993 97305 -21.7077 -28.3544 1.37184 NaN NaN NaN 5.61203 -7.05999 7.49202 -0.029541 0.321533 -0.64209 
58501 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 5.77682 -7.15205 7.79443 0.398678 -3.73033 1.64157 -0.824675 -0.765894 -0.973027 -0.0405273 0.330078 -0.638184 0.0571206 -0.0714767 0.0784587 0.999972 -0.00412334 -0.00382943 -0.00486509 NaN  -21.9867 -28.9692 0.968226 NaN NaN NaN 5.77682 -7.15205 7.79443 -0.0405273 0.330078 -0.638184 
58502 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 3.34158 -8.08764 7.69966 -1.98672 -4.43437 0.782027 -0.687923 -0.759319 -1.08623 -0.0429688 0.332275 -0.634033 0.0326835 -0.0807895 0.0773996 0.999972 -0.00343958 -0.00379656 -0.00543111 97300 -23.2731 -29.3428 0.672807 NaN NaN NaN 3.34158 -8.08764 7.69966 -0.0429688 0.332275 -0.634033 
58503 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 2.00674 -7.63911 6.87868 -2.85493 -4.32072 -0.708966 -0.423867 -0.949301 -1.19378 -0.0537109 0.336426 -0.63623 0.0192842 -0.0763617 0.0690414 0.999969 -0.00211932 -0.00474645 -0.00596885 NaN  -23.2799 -30.1127 0.196781 NaN NaN NaN 2.00674 -7.63911 6.87868 -0.0537109 0.336426 -0.63623 
58504 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 3.07835 -7.66342 6.37675 -1.84358 -4.32605 -0.498643 -0.453997 -0.998786 -1.12407 -0.0581055 0.336426 -0.63208 0.0300331 -0.0766591 0.0640927 0.999969 -0.00226996 -0.00499388 -0.00562028 97299 -24.5546 -30.5237 -0.163942 NaN NaN NaN 3.07835 -7.66342 6.37675 -0.0581055 0.336426 -0.63208 
58505 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 4.89135 -8.17115 5.98861 -0.369617 -4.93969 0.28767 -0.377407 -0.858813 -1.02251 -0.0666504 0.329834 -0.63623 0.0482371 -0.0818458 0.0602485 0.999976 -0.00188702 -0.00429403 -0.00511249 NaN  -24.5746 -31.2148 -0.546384 NaN NaN NaN 4.89135 -8.17115 5.98861 -0.0666504 0.329834 -0.63623 
58506 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 5.72167 -8.57221 5.58802 0.294045 -5.28378 0.648665 -0.227016 -0.637824 -0.937599 -0.0734863 0.342773 -0.623779 0.0566354 -0.0859249 0.0561589 0.999983 -0.00113507 -0.0031891 -0.00468797 97300 -25.8063 -31.4303 -0.934023 NaN NaN NaN 5.72167 -8.57221 5.58802 -0.0734863 0.342773 -0.623779 
58507 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 6.30761 -8.73757 5.64168 0.603823 -5.43565 1.05228 -0.0612594 -0.482948 -0.857383 -0.0712891 0.336182 -0.625732 0.0625643 -0.0876273 0.0565951 0.999988 -0.000306296 -0.00241473 -0.0042869 NaN  -25.6425 -31.8928 -1.31286 NaN NaN NaN 6.30761 -8.73757 5.64168 -0.0712891 0.336182 -0.625732 
58508 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 6.43203 -8.59116 5.71342 0.585814 -5.08829 1.21398 0.0102464 -0.364577 -0.774314 -0.0820312 0.336182 -0.62793 0.0638828 -0.0861624 0.0572465 0.999991 5.12317e-05 -0.00182288 -0.00387156 97306 -26.838 -32.0573 -1.68433 NaN NaN NaN 6.43203 -8.59116 5.71342 -0.0820312 0.336182 -0.62793 
58509 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 6.64631 -8.07378 6.4108 0.498203 -4.34918 1.64565 0.114149 -0.195719 -0.690209 -0.0930176 0.338379 -0.62793 0.0661211 -0.0810029 0.0641266 0.999993 0.000570744 -0.000978591 -0.00345104 NaN  -26.582 -32.3353 -2.04222 NaN NaN NaN 6.64631 -8.07378 6.4108 -0.0930176 0.338379 -0.62793 
58510 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 5.9144 -7.48879 7.45832 -0.523033 -3.11958 1.87846 0.14367 -0.0978436 -0.613036 -0.0864258 0.333984 -0.630127 0.0588775 -0.0751222 0.0745582 0.999995 0.000718347 -0.000489217 -0.00306517 97303 -27.7141 -32.4278 -2.4554 NaN NaN NaN 5.9144 -7.48879 7.45832 -0.0864258 0.333984 -0.630127 
58511 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 4.65041 -6.94606 7.00235 -1.28689 -2.85739 0.631725 0.144646 -0.262811 -0.644617 -0.0927734 0.329834 -0.625732 0.0461877 -0.0696605 0.070034 0.999994 0.000723228 -0.00131405 -0.00322308 NaN  -27.4666 -32.7323 -2.76109 NaN NaN NaN 4.65041 -6.94606 7.00235 -0.0927734 0.329834 -0.625732 
58512 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 4.63816 -6.06479 6.81985 -1.0281 -2.00092 0.174473 0.0780144 -0.351163 -0.701717 -0.088623 0.333984 -0.619385 0.0460485 -0.0608365 0.0682558 0.999992 0.000390071 -0.00175581 -0.00350858 97295 -28.5383 -32.9867 -3.2409 NaN NaN NaN 4.63816 -6.06479 6.81985 -0.088623 0.333984 -0.619385 
58513 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 4.76993 -5.40354 7.48869 -1.08891 -1.11571 0.463494 -0.102411 -0.383418 -0.729589 -0.0927734 0.329834 -0.629883 0.0473581 -0.0541702 0.0750056 0.999991 -0.000512054 -0.00191709 -0.00364793 NaN  -28.4252 -33.3792 -3.55474 NaN NaN NaN 4.76993 -5.40354 7.48869 -0.0927734 0.329834 -0.629883 
58514 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 4.53357 -4.85548 7.8242 -1.31795 -0.284301 0.362214 -0.207064 -0.384036 -0.888254 -0.097168 0.331787 -0.62793 0.0449693 -0.0486739 0.0783789 0.999988 -0.00103532 -0.00192017 -0.00444125 97303 -29.4354 -33.7056 -4.18548 NaN NaN NaN 4.53357 -4.85548 7.8242 -0.097168 0.331787 -0.62793 
58515 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.29971 -4.56375 6.75056 -1.01869 -0.579726 -0.674255 -0.436727 -0.478883 -0.978687 -0.10376 0.331787 -0.62793 0.0426117 -0.0456989 0.0677077 0.999983 -0.00218362 -0.0023944 -0.0048934 NaN  -29.4476 -34.2202 -4.61163 NaN NaN NaN 4.29971 -4.56375 6.75056 -0.10376 0.331787 -0.62793 
58516 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 4.68184 -4.54425 6.47621 -0.638363 -0.582266 -0.660425 -0.607021 -0.503084 -0.89471 -0.105957 0.335938 -0.623779 0.0464518 -0.0454537 0.0650172 0.999982 -0.00303509 -0.0025154 -0.00447352 97299 -30.5182 -34.6084 -5.20666 NaN NaN NaN 4.68184 -4.54425 6.47621 -0.105957 0.335938 -0.623779 
58517 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.19587 -4.74704 6.33367 -0.310894 -0.825792 -0.385737 -0.845153 -0.510147 -0.785518 -0.114746 0.34668 -0.615723 0.0516103 -0.047405 0.063669 0.99998 -0.00422574 -0.00255072 -0.00392756 NaN  -30.8368 -35.0894 -5.4966 NaN NaN NaN 5.19587 -4.74704 6.33367 -0.114746 0.34668 -0.615723 
58518 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 5.02443 -4.57079 6.25674 -0.409152 -0.54257 -0.602848 -1.00936 -0.50306 -0.721822 -0.116943 0.34668 -0.613525 0.0499216 -0.0455715 0.0629234 0.999978 -0.00504674 -0.00251528 -0.00360908 97296 -32.0649 -35.4539 -5.96864 NaN NaN NaN 5.02443 -4.57079 6.25674 -0.116943 0.34668 -0.613525 
58519 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 4.30322 -5.20628 5.52362 -1.00111 -1.34874 -1.2505 -1.11391 -0.520987 -0.735073 -0.123535 0.353027 -0.615967 0.0426967 -0.051911 0.0556371 0.999974 -0.00556953 -0.00260491 -0.00367533 NaN  -32.5621 -35.9313 -6.21042 NaN NaN NaN 4.30322 -5.20628 5.52362 -0.123535 0.353027 -0.615967 
58520 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.96837 -5.34678 4.35034 0.708638 -2.16389 -0.983781 -0.990806 -0.304268 -0.931734 -0.125977 0.361572 -0.614014 0.0593679 -0.0535282 0.0438589 0.999976 -0.00495399 -0.00152133 -0.00465863 97305 -33.5699 -36.2796 -6.86048 NaN NaN NaN 5.96837 -5.34678 4.35034 -0.125977 0.361572 -0.614014 
58521 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 6.83686 -4.88243 5.11452 1.20793 -1.39049 -0.151095 -1.02909 0.202155 -0.996176 -0.125977 0.365967 -0.60791 0.068177 -0.0489004 0.0513277 0.999974 -0.00514543 0.00101076 -0.00498084 NaN  -33.7622 -36.4996 -7.53033 NaN NaN NaN 6.83686 -4.88243 5.11452 -0.125977 0.365967 -0.60791 
58522 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.2455 -5.06349 5.68406 -0.414638 -0.888525 -0.620249 -1.32526 0.250056 -0.81961 -0.124023 0.376709 -0.604004 0.0523192 -0.0504717 0.0571099 0.999969 -0.00662622 0.00125027 -0.00409801 97302 -34.8233 -36.6295 -8.37455 NaN NaN NaN 5.2455 -5.06349 5.68406 -0.124023 0.376709 -0.604004 
58523 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.13564 -4.64156 5.31309 -0.189055 -0.727517 -1.11888 -1.29101 0.100366 -0.704971 -0.126465 0.387207 -0.595947 0.0512199 -0.0462521 0.0534041 0.999973 -0.00645499 0.000501826 -0.00352482 NaN  -35.2917 -36.8144 -8.82824 NaN NaN NaN 5.13564 -4.64156 5.31309 -0.126465 0.387207 -0.595947 
58524 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 6.24195 -4.33699 5.51953 0.731866 -0.376995 -0.455413 -1.27286 0.17564 -0.667048 -0.126465 0.387207 -0.5979 0.0623237 -0.0432257 0.0554159 0.999974 -0.00636427 0.000878191 -0.00333521 97303 -36.3152 -36.9503 -9.54666 NaN NaN NaN 6.24195 -4.33699 5.51953 -0.126465 0.387207 -0.5979 
58525 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 6.60502 -4.63879 6.33807 0.551341 -0.0511965 0.434695 -1.29165 0.377919 -0.682793 -0.128906 0.393555 -0.5896 0.0660122 -0.0462032 0.0635547 0.999972 -0.0064582 0.00188958 -0.00341393 NaN  -36.7215 -37.0091 -10.1015 NaN NaN NaN 6.60502 -4.63879 6.33807 -0.128906 0.393555 -0.5896 
58526 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.69636 -4.80347 6.58091 -0.326469 0.243379 0.120291 -1.19565 0.334289 -0.677214 -0.124756 0.404297 -0.581543 0.0569116 -0.0478333 0.0660003 0.999975 -0.00597818 0.00167143 -0.00338604 97304 -37.5666 -37.1171 -10.904 NaN NaN NaN 5.69636 -4.80347 6.58091 -0.124756 0.404297 -0.581543 
58527 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 5.05206 -4.33719 6.27666 -0.49299 0.515028 -0.690049 -1.01151 0.114198 -0.66217 -0.126953 0.406494 -0.581543 0.0504132 -0.0432209 0.0629567 0.999982 -0.0050575 0.000570985 -0.00331083 NaN  -37.8879 -37.2975 -11.331 NaN NaN NaN 5.05206 -4.33719 6.27666 -0.126953 0.406494 -0.581543 
