



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
58478 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.14708 5.73108 -1.62336 -2.45247 0.118833 -2.33311 2.0288 1.40082 -0.799922 -0.489746 -0.665039 0.251953 0.0515872 0.0572678 -0.0160136 0.999916 0.0101437 0.00700392 -0.0039995 97469 127.785 -50.9147 -67.1247 NaN NaN NaN 5.14708 5.73108 -1.62336 -0.489746 -0.665039 0.251953 
58479 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 3.52367 8.82497 -2.3446 -4.97559 2.53711 -1.77534 1.73805 1.4087 -0.86177 -0.483887 -0.660889 0.256104 0.0354543 0.088298 -0.022928 0.999928 0.00869003 0.00704334 -0.00430875 NaN  127.621 -51.0176 -65.6312 NaN NaN NaN 3.52367 8.82497 -2.3446 -0.483887 -0.660889 0.256104 
58480 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 7.17682 7.40608 -2.72915 -2.6456 0.404383 0.514085 0.720456 1.08496 -0.720022 -0.481689 -0.665039 0.256104 0.071886 0.0739008 -0.0274149 0.999972 0.00360225 0.00542475 -0.00360008 97469 126.21 -51.7906 -63.6932 NaN NaN NaN 7.17682 7.40608 -2.72915 -0.481689 -0.665039 0.256104 
58481 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.87101 4.25763 -2.40582 0.535725 -2.27617 0.952235 0.469464 1.09202 -0.462664 -0.489746 -0.663086 0.247559 0.0986753 0.0424052 -0.0244974 0.99998 0.00234731 0.00546005 -0.00231331 NaN  125.636 -51.943 -62.6207 NaN NaN NaN 9.87101 4.25763 -2.40582 -0.489746 -0.663086 0.247559 
58482 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 10.0793 6.48823 -1.89422 -1.32313 -1.89132 2.10156 0.652779 1.14365 -0.274471 -0.48584 -0.663086 0.249756 0.100772 0.0648066 -0.0193069 0.999977 0.00326387 0.00571819 -0.00137235 97468 123.915 -52.7061 -60.5103 NaN NaN NaN 10.0793 6.48823 -1.89422 -0.48584 -0.663086 0.249756 
58483 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.2849 8.52515 -2.32164 -3.24857 0.0649649 1.85564 0.344602 1.26965 -0.220502 -0.48584 -0.656982 0.243408 0.082794 0.0852006 -0.0235953 0.999978 0.001723 0.00634818 -0.0011025 NaN  123.22 -53.0031 -59.3908 NaN NaN NaN 8.2849 8.52515 -2.32164 -0.48584 -0.656982 0.243408 
58484 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 6.69183 6.25498 -4.50119 -0.610695 2.16746 0.141921 -0.180864 1.27847 -0.337356 -0.483398 -0.666992 0.232422 0.0667338 0.0623961 -0.0454953 0.999978 -0.000904313 0.00639229 -0.00168677 97469 120.258 -53.3761 -56.5165 NaN NaN NaN 6.69183 6.25498 -4.50119 -0.483398 -0.666992 0.232422 
58485 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 6.87534 2.87408 -6.75165 3.33137 2.98158 -0.805654 0.102331 1.1847 -0.452593 -0.485352 -0.671143 0.230225 0.0684168 0.0286204 -0.0679078 0.99998 0.000511653 0.00592347 -0.00226295 NaN  119.349 -53.4885 -55.3115 NaN NaN NaN 6.87534 2.87408 -6.75165 -0.485352 -0.671143 0.230225 
58486 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.16406 3.29474 -5.47048 2.52129 1.9674 -0.764091 0.855144 1.30729 -0.494224 -0.481445 -0.665039 0.228271 0.0713631 0.0330057 -0.0550308 0.999966 0.00427567 0.00653639 -0.00247109 97467 118.637 -53.3372 -54.0424 NaN NaN NaN 7.16406 3.29474 -5.47048 -0.481445 -0.665039 0.228271 
58487 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 6.32762 5.81786 -3.64951 -0.681539 1.64689 -0.645986 1.22376 1.27207 -0.475951 -0.481689 -0.660889 0.234619 0.0631825 0.0582517 -0.0365408 0.999958 0.00611873 0.00636028 -0.00237972 NaN  118.3 -53.4449 -52.75 NaN NaN NaN 6.32762 5.81786 -3.64951 -0.481689 -0.660889 0.234619 
58488 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.42645 7.61348 -3.1161 -1.99733 1.11364 1.03156 0.745298 1.09877 -0.41295 -0.479736 -0.658936 0.234619 0.07425 0.076098 -0.0312853 0.999976 0.00372646 0.00549378 -0.00206473 97472 118.42 -53.2343 -52.1995 NaN NaN NaN 7.42645 7.61348 -3.1161 -0.479736 -0.658936 0.234619 
58489 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.96388 6.15818 -3.14966 -0.575949 0.542921 0.705863 0.0948542 1.00968 -0.337806 -0.481689 -0.662842 0.219482 0.0795824 0.0614624 -0.0318693 0.999986 0.000474269 0.00504838 -0.00168902 NaN  117.668 -53.3354 -51.1932 NaN NaN NaN 7.96388 6.15818 -3.14966 -0.481689 -0.662842 0.219482 
58490 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.77576 4.07946 -2.40573 0.765118 -0.54589 -0.75685 0.0789123 0.966459 -0.266354 -0.475342 -0.666992 0.217285 0.0776945 0.0407007 -0.0244168 0.999987 0.00039456 0.00483228 -0.00133176 97469 117.131 -53.0404 -50.5754 NaN NaN NaN 7.77576 4.07946 -2.40573 -0.475342 -0.666992 0.217285 
58491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.08528 5.1049 -2.73712 -0.137436 0.375916 -0.669785 0.468788 1.05388 -0.308929 -0.475342 -0.662842 0.215332 0.0707865 0.0510042 -0.0276247 0.999982 0.00234392 0.00526936 -0.00154464 NaN  116.576 -53.1552 -49.545 NaN NaN NaN 7.08528 5.1049 -2.73712 -0.475342 -0.662842 0.215332 
58492 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 6.06557 6.68894 -3.1557 -1.59643 1.59874 -0.518238 0.511745 0.964258 -0.418842 -0.475342 -0.662842 0.215332 0.0606431 0.0668433 -0.0316783 0.999983 0.00255871 0.00482126 -0.0020942 97469 116.17 -53.0098 -48.361 NaN NaN NaN 6.06557 6.68894 -3.1557 -0.475342 -0.662842 0.215332 
58493 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 5.45874 8.38252 -3.44279 -3.05708 2.53978 -0.00855485 0.363578 0.818122 -0.527727 -0.475342 -0.664795 0.213135 0.0546674 0.0837437 -0.0344992 0.999986 0.00181788 0.00409059 -0.00263862 NaN  115.644 -52.9426 -47.4414 NaN NaN NaN 5.45874 8.38252 -3.44279 -0.475342 -0.664795 0.213135 
