



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
58475 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 10.3958 -9.31369 -9.67568 -1.67334 -7.25927 5.44953 -0.213531 -1.58047 0.0983137 -0.40625 0.795654 0.114502 0.104764 -0.0931882 -0.0958316 0.999968 -0.00106764 -0.00790226 0.000491564 NaN  -108.648 -55.5366 19.5865 NaN NaN NaN 10.3958 -9.31369 -9.67568 -0.40625 0.795654 0.114502 
58476 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 21.547 -7.80006 -1.51885 5.03852 3.00896 12.3904 -0.269601 -0.49738 -0.0775662 -0.408203 0.789307 0.116455 0.215476 -0.0781041 -0.0145474 0.999996 -0.001348 -0.0024869 -0.00038783 97421 -109.335 -55.3634 20.1867 NaN NaN NaN 21.547 -7.80006 -1.51885 -0.408203 0.789307 0.116455 
58477 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 26.8984 -10.6162 4.53772 5.18538 10.2361 17.1158 -2.57322 0.563486 0.353071 -0.399902 0.791504 0.139648 0.269299 -0.105098 0.0459755 0.999912 -0.0128657 0.00281735 0.0017653 NaN  -110.271 -55.2824 19.5324 NaN NaN NaN 26.8984 -10.6162 4.53772 -0.399902 0.791504 0.139648 
58478 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 16.0013 -17.3472 -8.36407 -5.65353 -3.44122 14.3335 -5.11161 -0.345431 1.45436 -0.378906 0.787354 0.179443 0.161418 -0.174359 -0.0789136 0.999645 -0.025555 -0.00172695 0.00727095 97421 -113.06 -54.389 19.3469 NaN NaN NaN 16.0013 -17.3472 -8.36407 -0.378906 0.787354 0.179443 
58479 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 2.70889 -24.8916 -28.407 -19.3241 -23.4175 12.8103 -4.05905 -1.22328 2.99361 -0.351807 0.793945 0.217529 0.0325832 -0.254149 -0.278759 0.999663 -0.020293 -0.0061157 0.0149664 NaN  -115.301 -52.5373 19.2407 NaN NaN NaN 2.70889 -24.8916 -28.407 -0.351807 0.793945 0.217529 
58480 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 -4.95456 -27.6712 -31.9071 -26.4998 -26.0964 10.7888 -5.36039 -0.651698 3.99603 -0.315918 0.792236 0.27002 -0.0428684 -0.286033 -0.311634 0.999436 -0.0267969 -0.00325788 0.0199764 97431 -117.713 -50.0841 18.2966 NaN NaN NaN -4.95456 -27.6712 -31.9071 -0.315918 0.792236 0.27002 
58481 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 -2.19172 -20.2063 -25.262 -19.1775 -19.1395 7.98809 -5.37759 -0.0901215 2.85004 -0.292725 0.786377 0.293213 -0.018859 -0.20904 -0.24707 0.999537 -0.0268838 -0.000450538 0.014248 NaN  -119.93 -48.6287 17.1576 NaN NaN NaN -2.19172 -20.2063 -25.262 -0.292725 0.786377 0.293213 
58482 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.39339 -9.13665 -10.0823 -4.42838 -5.85101 2.85076 2.22228 0.741832 1.21644 -0.294922 0.801025 0.241211 0.0541067 -0.0899085 -0.102028 0.999913 0.0111111 0.00370905 0.00608202 97421 -118.359 -47.6205 16.4618 NaN NaN NaN 5.39339 -9.13665 -10.0823 -0.294922 0.801025 0.241211 
58483 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 9.48634 5.81419 -1.88698 10.4159 -1.28766 -5.66735 11.4491 1.66383 -2.65966 -0.322266 0.81543 0.114014 0.0954914 0.0578585 -0.016344 0.998239 0.0572119 0.00831427 -0.0132905 NaN  -111.548 -49.4033 16.1278 NaN NaN NaN 9.48634 5.81419 -1.88698 -0.322266 0.81543 0.114014 
58484 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 5.27638 29.9739 1.284 26.6013 0.710352 -24.5118 22.2456 1.67826 -3.62502 -0.353271 0.802979 -0.0866699 0.0584356 0.294864 0.0453894 0.993622 0.110991 0.00837343 -0.0180866 97427 -98.9513 -51.1016 16.0006 NaN NaN NaN 5.27638 29.9739 1.284 -0.353271 0.802979 -0.0866699 
58485 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 -8.52631 59.4264 17.5399 37.4601 25.367 -52.8417 19.4432 2.66711 -6.02675 -0.400635 0.750732 -0.207275 -0.0648554 0.575617 0.232986 0.994736 0.0970456 0.0133121 -0.0300809 NaN  -85.9903 -54.6124 13.7225 NaN NaN NaN -8.52631 59.4264 17.5399 -0.400635 0.750732 -0.207275 
58486 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 -12.7652 68.1016 9.15407 43.5825 27.5135 -56.9637 8.02275 0.52013 -7.76719 -0.462891 0.708252 -0.246582 -0.100913 0.680871 0.11915 0.998438 0.0400929 0.0025993 -0.0388157 97425 -80.7292 -59.0207 12.7284 NaN NaN NaN -12.7652 68.1016 9.15407 -0.462891 0.708252 -0.246582 
58487 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 7.76007 60.1891 11.9697 48.0442 32.8965 -30.6475 -0.165421 -2.15992 -7.86995 -0.521484 0.671875 -0.212646 0.0998999 0.598351 0.1202 0.999167 -0.000826873 -0.0107966 -0.0393388 NaN  -81.8105 -63.6656 13.8517 NaN NaN NaN 7.76007 60.1891 11.9697 -0.521484 0.671875 -0.212646 
58488 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 20.6305 37.3915 11.0106 36.5375 24.2633 -5.32333 -9.14121 -2.89693 -7.04465 -0.571777 0.656494 -0.111572 0.217951 0.370982 0.0962 0.998231 -0.0456791 -0.0144761 -0.0352025 97416 -90.2239 -68.6906 17.3138 NaN NaN NaN 20.6305 37.3915 11.0106 -0.571777 0.656494 -0.111572 
58489 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -58 24.0242 12.372 6.3485 17.4718 11.3825 8.50389 -14.9573 -2.25679 -6.58083 -0.61792 0.624268 0.00805664 0.243569 0.12017 0.0571405 0.9966 -0.0747019 -0.0112711 -0.0328668 NaN  -103.708 -72.2768 22.5204 NaN NaN NaN 24.0242 12.372 6.3485 -0.61792 0.624268 0.00805664 
58490 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -64 25.1485 -2.67503 -7.67213 3.85617 -4.96898 15.8434 -15.3008 -1.3107 -6.23622 -0.650879 0.577637 0.0900879 0.250854 -0.0402349 -0.0723382 0.996568 -0.0764166 -0.00654601 -0.0311454 97421 -120.228 -76.7029 30.5347 NaN NaN NaN 25.1485 -2.67503 -7.67213 -0.650879 0.577637 0.0900879 
58491 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 21.4449 -9.78503 -17.0202 -6.47276 -14.0488 14.791 -8.08062 0.973786 -6.41425 -0.689941 0.520996 0.111328 0.210201 -0.111429 -0.166912 0.998658 -0.040385 0.00486675 -0.0320569 NaN  -133.375 -79.9883 39.226 NaN NaN NaN 21.4449 -9.78503 -17.0202 -0.689941 0.520996 0.111328 
58492 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 18.7382 -4.93566 -9.32455 -4.21249 -6.98626 10.0777 -2.73865 2.10902 -7.24531 -0.729004 0.468262 0.107666 0.184409 -0.0573623 -0.0944519 0.999195 -0.0136896 0.0105423 -0.0362168 97420 -161.454 -84.3403 65.8703 NaN NaN NaN 18.7382 -4.93566 -9.32455 -0.729004 0.468262 0.107666 
58493 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 14.7287 -2.40889 -6.37377 -2.98958 -4.75899 5.40772 -3.50682 1.36355 -6.28094 -0.755615 0.413818 0.118652 0.145974 -0.0298112 -0.0642467 0.99933 -0.0175302 0.00681621 -0.0313977 NaN  156.795 -85.0149 105.769 NaN NaN NaN 14.7287 -2.40889 -6.37377 -0.755615 0.413818 0.118652 
58494 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -60 14.2711 -3.57922 -8.38573 -5.77747 -6.55996 4.68833 -3.45126 0.0461494 -5.64518 -0.771729 0.371826 0.138428 0.141579 -0.0412393 -0.0832097 0.999453 -0.0172532 0.000230705 -0.0282208 97429 122.588 -82.4385 138.074 NaN NaN NaN 14.2711 -3.57922 -8.38573 -0.771729 0.371826 0.138428 
58495 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 19.1067 -5.31288 -10.1808 -9.26217 -7.20463 9.13813 -1.78212 -1.7329 -4.73505 -0.787842 0.325928 0.160156 0.190594 -0.0585396 -0.0996495 0.999643 -0.00890954 -0.00866344 -0.0236724 NaN  118.286 -79.5952 141.393 NaN NaN NaN 19.1067 -5.31288 -10.1808 -0.787842 0.325928 0.160156 
58496 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -62 26.9616 -9.81388 -16.0719 -17.1511 -10.6361 16.1515 -1.23568 -1.98901 -3.04061 -0.787598 0.302979 0.178467 0.269649 -0.103218 -0.15741 0.999816 -0.00617803 -0.00994445 -0.0152021 97424 115.874 -76.8765 143.012 NaN NaN NaN 26.9616 -9.81388 -16.0719 -0.787598 0.302979 0.178467 
58497 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -57 27.0752 -21.1397 -19.7478 -29.7579 -11.3145 13.7705 -4.27439 0.608192 -1.8291 -0.793213 0.269531 0.175781 0.268186 -0.218025 -0.193684 0.999725 -0.02137 0.00304068 -0.00914466 NaN  110.384 -76.0493 146.14 NaN NaN NaN 27.0752 -21.1397 -19.7478 -0.793213 0.269531 0.175781 
58498 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 17.4552 -34.5793 -19.4145 -41.5598 -7.59269 -0.245116 -9.28985 5.18115 -1.02368 -0.797119 0.254883 0.160645 0.167924 -0.355315 -0.182192 0.998573 -0.0464272 0.0258934 -0.00511595 97423 92.9708 -75.6874 158.595 NaN NaN NaN 17.4552 -34.5793 -19.4145 -0.797119 0.254883 0.160645 
58499 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 -13.0101 -59.2321 -41.7014 -66.1559 -15.8348 -37.6119 -18.3953 5.31631 2.83248 -0.794922 0.248779 0.177246 -0.131385 -0.628873 -0.356749 0.99532 -0.0918329 0.0265401 0.0141403 NaN  69.0777 -76.8215 172.335 NaN NaN NaN -13.0101 -59.2321 -41.7014 -0.794922 0.248779 0.177246 
58500 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 -22.9296 -49.3399 -57.3071 -65.781 -24.4854 -46.0483 -9.50995 -1.1223 1.51339 -0.786377 0.240479 0.204346 -0.222289 -0.521623 -0.54997 0.998825 -0.0475311 -0.00560931 0.007564 97421 67.2172 -78.5185 168.762 NaN NaN NaN -22.9296 -49.3399 -57.3071 -0.786377 0.240479 0.204346 
58501 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 9.43352 -30.3581 5.60064 -23.962 21.2681 -5.91426 6.40986 -2.39535 -0.326007 -0.780518 0.257324 0.196533 0.0932366 -0.305344 0.0473591 0.999413 0.0320431 -0.0119744 -0.00162972 NaN  77.6846 -78.7546 161.832 NaN NaN NaN 9.43352 -30.3581 5.60064 -0.780518 0.257324 0.196533 
58502 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 10.1117 -9.20521 4.7407 -7.59442 9.0692 -1.48306 13.9892 -2.03271 -0.955055 -0.789062 0.273682 0.175781 0.100222 -0.0955896 0.0418219 0.997492 0.0698874 -0.0101551 -0.00477128 97424 97.1207 -79.524 150.383 NaN NaN NaN 10.1117 -9.20521 4.7407 -0.789062 0.273682 0.175781 
58503 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 11.0533 9.85164 -10.795 4.21964 -11.8392 3.49373 18.6611 -3.90203 -2.02149 -0.789307 0.294678 0.161621 0.113538 0.106719 -0.0960395 0.995409 0.0931626 -0.0194803 -0.010092 NaN  116.778 -77.7613 141.242 NaN NaN NaN 11.0533 9.85164 -10.795 -0.789307 0.294678 0.161621 
58504 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 19.872 18.5827 -7.17422 14.2892 -6.47523 13.5294 10.5702 -4.26618 0.310786 -0.776855 0.305176 0.164062 0.199757 0.189429 -0.0575353 0.998375 0.0528225 -0.0213193 0.00155309 97421 138.2 -77.1401 125.792 NaN NaN NaN 19.872 18.5827 -7.17422 -0.776855 0.305176 0.164062 
58505 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 34.6595 19.9438 -1.91774 14.9716 2.68742 27.2189 0.32564 -0.598081 0.25932 -0.78125 0.313477 0.162109 0.346391 0.199917 -0.0178161 0.999993 0.0016282 -0.0029904 0.0012966 NaN  139.853 -76.9788 124.288 NaN NaN NaN 34.6595 19.9438 -1.91774 -0.78125 0.313477 0.162109 
58506 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 18.6 13.1089 -0.130976 11.0232 1.83906 10.0077 -2.71849 2.8929 1.66237 -0.779297 0.319824 0.154053 0.18484 0.13257 -0.00578445 0.999768 -0.0135914 0.0144634 0.00831121 97421 142.232 -79.1074 120.496 NaN NaN NaN 18.6 13.1089 -0.130976 -0.779297 0.319824 0.154053 
58507 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 -1.25203 2.35516 -1.61261 2.13849 -2.13299 -10.5787 -7.92919 2.27924 2.92681 -0.766846 0.328125 0.166748 -0.0130463 0.0227036 -0.0168909 0.999042 -0.0396333 0.0113925 0.0146294 NaN  140.539 -81.1744 117.603 NaN NaN NaN -1.25203 2.35516 -1.61261 -0.766846 0.328125 0.166748 
58508 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 -6.58951 -7.84153 -6.05382 -8.83843 -4.78465 -16.1725 -9.55535 0.0563631 3.0628 -0.756592 0.34082 0.206787 -0.0646718 -0.0821815 -0.0566523 0.998742 -0.0477567 0.000281697 0.0153076 97423 151.278 -82.1361 101.352 NaN NaN NaN -6.58951 -7.84153 -6.05382 -0.756592 0.34082 0.206787 
58509 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 0.434111 -13.707 -3.54192 -14.1116 1.18284 -9.72078 -5.93339 -2.14692 2.3328 -0.737793 0.341064 0.240479 0.00629771 -0.137974 -0.0312738 0.999434 -0.0296613 -0.0107326 0.0116618 NaN  159.948 -81.5644 89.161 NaN NaN NaN 0.434111 -13.707 -3.54192 -0.737793 0.341064 0.240479 
58510 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 10.0767 -13.9211 -1.92322 -13.3559 4.88923 0.0222144 -1.49834 -2.57735 1.54553 -0.73584 0.349365 0.255127 0.102067 -0.138558 -0.0168827 0.999859 -0.00749132 -0.0128862 0.00772728 97428 172.355 -79.8378 75.872 NaN NaN NaN 10.0767 -13.9211 -1.92322 -0.73584 0.349365 0.255127 
58511 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 11.606 -9.11218 -6.53569 -10.2129 -0.642609 2.666 2.97518 -2.58332 0.950461 -0.723389 0.368164 0.255859 0.117331 -0.0895956 -0.0651872 0.999795 0.0148749 -0.0129157 0.00475198 NaN  177.561 -78.4106 72.3067 NaN NaN NaN 11.606 -9.11218 -6.53569 -0.723389 0.368164 0.255859 
58512 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -55 11.8937 -1.25996 -8.12242 -2.64511 -4.66626 3.61189 5.71448 -2.2984 0.644537 -0.717529 0.386963 0.252197 0.119897 -0.00991346 -0.0801587 0.999521 0.0285678 -0.0114902 0.00322217 97424 -173.353 -76.4061 66.5591 NaN NaN NaN 11.8937 -1.25996 -8.12242 -0.717529 0.386963 0.252197 
58513 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 12.7726 4.63503 -4.20863 4.61599 -2.38784 3.42784 3.31283 -1.51805 0.737851 -0.713623 0.401611 0.256592 0.127863 0.0474996 -0.0403356 0.999827 0.0165632 -0.0075898 0.00368904 NaN  -170.277 -75.4849 65.3454 NaN NaN NaN 12.7726 4.63503 -4.20863 -0.713623 0.401611 0.256592 
58514 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 10.8535 4.92609 -5.43903 4.81637 -3.83177 1.75304 -0.0556186 -0.741546 0.973386 -0.705078 0.401611 0.260986 0.108494 0.0497739 -0.0540018 0.999981 -0.000278091 -0.00370771 0.0048669 97433 -165.748 -74.1978 60.8212 NaN NaN NaN 10.8535 4.92609 -5.43903 -0.705078 0.401611 0.260986 
58515 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 6.12508 1.98587 -7.17156 1.01423 -5.76437 -2.15535 -1.06709 -0.612418 1.50223 -0.701172 0.414307 0.273682 0.0613206 0.0199367 -0.0716342 0.999953 -0.00533537 -0.00306204 0.00751105 NaN  -163.798 -73.6329 58.1556 NaN NaN NaN 6.12508 1.98587 -7.17156 -0.701172 0.414307 0.273682 
58516 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 6.19867 -0.641098 -5.04495 -0.809547 -2.94804 -2.40059 -1.32041 -0.855575 1.58248 -0.688477 0.414307 0.282227 0.0622515 -0.00625084 -0.050142 0.999938 -0.00660192 -0.00427779 0.00791226 97426 -160.531 -72.082 54.1043 NaN NaN NaN 6.19867 -0.641098 -5.04495 -0.688477 0.414307 0.282227 
58517 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 8.64752 -2.06166 -3.91675 -1.33888 -0.787715 -0.223352 -1.3037 -1.21863 1.50229 -0.68042 0.427002 0.30127 0.086864 -0.0202176 -0.0385063 0.999932 -0.00651837 -0.00609304 0.00751127 NaN  -159.561 -71.1317 52.2949 NaN NaN NaN 8.64752 -2.06166 -3.91675 -0.68042 0.427002 0.30127 
58518 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.34166 -3.56842 -7.2299 -3.42045 -3.21782 0.79532 -0.675286 -1.57395 1.42863 -0.667725 0.431396 0.303711 0.0842347 -0.0353268 -0.0715186 0.999938 -0.00337636 -0.0078696 0.007143 97424 -157.609 -69.1879 49.9522 NaN NaN NaN 8.34166 -3.56842 -7.2299 -0.667725 0.431396 0.303711 
58519 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.93959 -4.4524 -9.5489 -4.81737 -5.00649 1.4019 0.0113268 -1.28452 0.863749 -0.663818 0.4375 0.316406 0.0801983 -0.0441734 -0.0949782 0.99997 5.66334e-05 -0.00642255 0.0043187 NaN  -157.156 -68.318 49.4722 NaN NaN NaN 7.93959 -4.4524 -9.5489 -0.663818 0.4375 0.316406 
58520 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.55624 -3.04475 -6.70569 -2.09014 -2.29446 1.84597 0.521338 -0.474216 0.587062 -0.655273 0.439697 0.3125 0.0958096 -0.0299919 -0.0669085 0.999989 0.00260668 -0.00237107 0.0029353 97426 -155.509 -67.0936 48.1534 NaN NaN NaN 9.55624 -3.04475 -6.70569 -0.655273 0.439697 0.3125 
58521 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.64638 -1.88169 -3.82149 -0.42898 -0.341833 -0.189637 0.166701 0.0213781 0.831289 -0.65332 0.447998 0.314697 0.0865369 -0.0184254 -0.0382396 0.999991 0.000833501 0.00010689 0.00415643 NaN  -154.384 -66.9028 47.0354 NaN NaN NaN 8.64638 -1.88169 -3.82149 -0.65332 0.447998 0.314697 
58522 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 6.08022 -2.43893 -4.02416 -1.52573 -1.03553 -2.34871 -0.591771 -0.076213 1.01583 -0.651367 0.452393 0.316895 0.0609408 -0.0241989 -0.0401466 0.999983 -0.00295884 -0.000381063 0.00507911 97423 -152.928 -65.8011 45.1938 NaN NaN NaN 6.08022 -2.43893 -4.02416 -0.651367 0.452393 0.316895 
58523 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -52 6.47633 -2.79538 -4.10617 -1.70409 -0.846232 -1.87562 -0.526867 -0.546099 0.989754 -0.643066 0.460693 0.325439 0.0650126 -0.0277402 -0.0408111 0.999981 -0.00263432 -0.00273048 0.00494874 NaN  -152.437 -65.2626 44.3236 NaN NaN NaN 6.47633 -2.79538 -4.10617 -0.643066 0.460693 0.325439 
58524 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 8.502 -2.57362 -4.43717 -0.765253 -0.499011 0.0746684 -0.221983 -1.02479 1.01932 -0.634766 0.460693 0.335938 0.0853757 -0.0253505 -0.0439066 0.999973 -0.00110991 -0.00512388 0.00509656 97426 -151.566 -63.7035 43.3226 NaN NaN NaN 8.502 -2.57362 -4.43717 -0.634766 0.460693 0.335938 
58525 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 8.55124 -3.14554 -6.71376 -1.72393 -2.21922 1.15062 -0.352534 -0.992125 0.90879 -0.624268 0.467285 0.338379 0.085986 -0.0311832 -0.0666567 0.999976 -0.00176266 -0.00496058 0.00454391 NaN  -151.397 -62.9552 42.9075 NaN NaN NaN 8.55124 -3.14554 -6.71376 -0.624268 0.467285 0.338379 
58526 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 7.28015 -4.00996 -8.58336 -3.19086 -3.81429 1.05117 -0.235917 -0.549929 0.600784 -0.624268 0.471436 0.340576 0.0731573 -0.0399812 -0.0855855 0.999991 -0.00117958 -0.00274964 0.00300391 97420 -150.869 -61.7885 42.2548 NaN NaN NaN 7.28015 -4.00996 -8.58336 -0.624268 0.471436 0.340576 
58527 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 7.05117 -3.61186 -7.66921 -2.63278 -3.20082 0.405148 0.310708 -0.207503 0.348164 -0.624512 0.475586 0.340576 0.0706538 -0.0358765 -0.0766747 0.999997 0.00155354 -0.00103751 0.00174082 NaN  -150.476 -61.5868 42.0105 NaN NaN NaN 7.05117 -3.61186 -7.66921 -0.624512 0.475586 0.340576 
58528 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 8.90523 -1.58386 -4.83603 0.702534 -0.786737 0.389573 0.586113 -0.142296 0.334343 -0.620361 0.477539 0.342773 0.0891129 -0.015548 -0.0483427 0.999994 0.00293056 -0.00071148 0.00167171 97421 -149.624 -60.6958 41.5013 NaN NaN NaN 8.90523 -1.58386 -4.83603 -0.620361 0.477539 0.342773 
