



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
57713 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -57 6.74589 -1.48376 -7.03178 0.828927 -2.67958 -0.363503 0.289412 -0.40965 -0.0589376 -0.919189 0.182373 0.310303 0.0675984 -0.0147559 -0.0702008 0.999997 0.00144706 -0.00204825 -0.000294688 NaN  -179.664 -57.9243 138.332 NaN NaN NaN 6.74589 -1.48376 -7.03178 -0.919189 0.182373 0.310303 
57714 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 9.14147 -2.06756 -4.89402 -1.87401 -1.04811 0.540197 0.0525971 -0.0995319 0.190696 -0.923584 0.186523 0.306152 0.0914587 -0.0205755 -0.0489001 0.999999 0.000262985 -0.000497659 0.000953478 97241 -179.46 -57.8665 138.127 NaN NaN NaN 9.14147 -2.06756 -4.89402 -0.923584 0.186523 0.306152 
57715 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 9.49833 -2.04402 -3.83288 -2.6458 -0.262095 0.287722 -0.0577672 0.237861 0.0232602 -0.919434 0.182373 0.306152 0.09494 -0.0204403 -0.0384358 0.999999 -0.000288836 0.00118931 0.000116301 NaN  -178.392 -57.5722 138.926 NaN NaN NaN 9.49833 -2.04402 -3.83288 -0.919434 0.182373 0.306152 
57716 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 4.87425 -1.28223 -7.6725 2.24616 -3.35993 -1.5704 0.34456 0.206535 -0.167976 -0.921387 0.18457 0.310303 0.0486525 -0.0127309 -0.0767973 0.999998 0.0017228 0.00103267 -0.00083988 97238 -178.341 -57.6932 139.099 NaN NaN NaN 4.87425 -1.28223 -7.6725 -0.921387 0.18457 0.310303 
57717 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 5.36271 -0.938247 -10.0713 4.0186 -3.8676 0.18535 1.13859 -0.673545 -0.347672 -0.921387 0.188721 0.316406 0.0539503 -0.00890321 -0.100583 0.999977 0.00569289 -0.0033677 -0.00173835 NaN  -176.831 -56.8535 140.491 NaN NaN NaN 5.36271 -0.938247 -10.0713 -0.921387 0.188721 0.316406 
57718 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 9.4282 -1.8906 -7.46502 -0.0285321 -1.84922 2.2194 0.947469 -0.419477 -0.0966437 -0.919434 0.186523 0.314453 0.0944294 -0.0185983 -0.0745409 0.999986 0.00473732 -0.00209738 -0.000483216 97230 -176.394 -56.6169 140.618 NaN NaN NaN 9.4282 -1.8906 -7.46502 -0.919434 0.186523 0.314453 
57719 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -57 8.52237 -4.54101 -7.34047 -1.11204 -4.10293 1.54789 -0.635732 0.78849 0.00207124 -0.921387 0.178223 0.306396 0.0849343 -0.045643 -0.0735951 0.999987 -0.00317865 0.00394243 1.03562e-05 NaN  -175.389 -56.4435 141.891 NaN NaN NaN 8.52237 -4.54101 -7.34047 -0.921387 0.178223 0.306396 
57720 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -56 7.6451 -4.97812 -6.52253 -1.53095 -4.48127 0.353243 -0.720853 0.889729 -0.28992 -0.925537 0.174072 0.302246 0.0760879 -0.0501271 -0.0653841 0.999983 -0.00360424 0.00444862 -0.00144959 97235 -175.996 -56.9643 142.123 NaN NaN NaN 7.6451 -4.97812 -6.52253 -0.925537 0.174072 0.302246 
57721 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -54 10.3372 -3.00998 -0.302814 -5.9695 0.65597 -0.871618 -0.00187568 0.770004 -0.335794 -0.929688 0.171875 0.293945 0.103308 -0.0302733 -0.00342568 0.999991 -9.37836e-06 0.00385001 -0.00167896 NaN  -174.524 -56.6512 144.266 NaN NaN NaN 10.3372 -3.00998 -0.302814 -0.929688 0.171875 0.293945 
57722 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -53 8.02471 -0.144331 0.481748 -4.01374 2.61631 -3.35566 0.367325 0.351589 -0.781689 -0.925537 0.165771 0.292236 0.0802489 -0.00176562 0.00467336 0.999989 0.00183662 0.00175794 -0.00390843 97238 -174.966 -56.8928 145.046 NaN NaN NaN 8.02471 -0.144331 0.481748 -0.925537 0.165771 0.292236 
