



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
4576 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 10.2082 -3.20666 0.598283 0.271442 2.399 0.628535 -0.233677 -0.0221096 -0.2419 -0.729492 0.408936 -0.252197 0.102043 -0.032183 0.00603167 0.999999 -0.00116838 -0.000110548 -0.0012095 97431 -78.4355 -59.3351 84.948 NaN NaN NaN 10.2082 -3.20666 0.598283 -0.729492 0.408936 -0.252197 
4577 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.52021 -3.65904 0.158644 0.684089 1.17055 -0.638291 -0.43962 0.158318 -0.187622 -0.725098 0.400635 -0.252197 0.085169 -0.0366668 0.00159955 0.999997 -0.0021981 0.000791589 -0.000938108 NaN  -78.5009 -59.4223 84.7314 NaN NaN NaN 8.52021 -3.65904 0.158644 -0.725098 0.400635 -0.252197 
4578 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 7.15421 -5.20413 0.208435 0.751627 -0.868449 -1.03829 -0.384161 0.143013 -0.0877417 -0.727295 0.402588 -0.241943 0.0715208 -0.0520686 0.0021332 0.999998 -0.0019208 0.000715063 -0.000438708 97437 -78.5777 -59.4856 84.562 NaN NaN NaN 7.15421 -5.20413 0.208435 -0.727295 0.402588 -0.241943 
4579 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 7.66451 -5.5076 0.793832 0.224262 -0.92104 -0.388784 -0.195514 0.0829708 -0.0326787 -0.729248 0.400635 -0.243896 0.0766394 -0.0550808 0.00796037 0.999999 -0.000977568 0.000414854 -0.000163393 NaN  -78.6044 -59.4945 84.463 NaN NaN NaN 7.66451 -5.5076 0.793832 -0.729248 0.400635 -0.243896 
4580 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.54552 -4.81711 1.1555 -0.176838 0.0859471 0.0628882 -0.140905 0.0422352 -0.0236208 -0.723145 0.402832 -0.248047 0.085452 -0.048173 0.0115709 1 -0.000704526 0.000211176 -0.000118104 97430 -78.6613 -59.5238 84.4291 NaN NaN NaN 8.54552 -4.81711 1.1555 -0.723145 0.402832 -0.248047 
4581 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.48686 -4.88795 0.422151 0.554163 0.0484483 -0.025576 -0.0954962 0.0474373 -0.0118157 -0.723145 0.404785 -0.248047 0.0848667 -0.0488825 0.00422472 1 -0.000477481 0.000237186 -5.90785e-05 NaN  -78.6685 -59.5251 84.3739 NaN NaN NaN 8.48686 -4.88795 0.422151 -0.723145 0.404785 -0.248047 
4582 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 7.38988 -5.03253 0.404502 0.531942 -0.631216 -0.900959 -0.0120754 0.0382307 0.00989685 -0.725098 0.402588 -0.246094 0.073902 -0.0503214 0.00403394 1 -6.03771e-05 0.000191153 4.94843e-05 97433 -78.6655 -59.5366 84.355 NaN NaN NaN 7.38988 -5.03253 0.404502 -0.725098 0.402588 -0.246094 
4583 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 7.50284 -5.16606 0.64382 0.316107 -0.703198 -0.713191 -0.000171531 0.00307969 0.0568304 -0.723145 0.402832 -0.254395 0.0750432 -0.0516393 0.00643709 1 -8.57655e-07 1.53984e-05 0.000284152 NaN  -78.6736 -59.5043 84.3642 NaN NaN NaN 7.50284 -5.16606 0.64382 -0.723145 0.402832 -0.254395 
4584 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.47007 -4.50967 1.0466 -0.112984 0.325898 -0.166154 -0.00560077 0.00237012 0.0892071 -0.725098 0.402832 -0.252197 0.0847209 -0.0450586 0.0104663 1 -2.80038e-05 1.18506e-05 0.000446036 97428 -78.7283 -59.4663 84.413 NaN NaN NaN 8.47007 -4.50967 1.0466 -0.725098 0.402832 -0.252197 
4585 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.99056 -3.84929 0.936884 -0.0533525 1.17287 -0.0583821 -0.0800792 0.0306433 0.0716974 -0.723145 0.406982 -0.24585 0.0899208 -0.038457 0.00937047 1 -0.000400396 0.000153217 0.000358487 NaN  -78.7586 -59.4225 84.3949 NaN NaN NaN 8.99056 -3.84929 0.936884 -0.723145 0.406982 -0.24585 
4586 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 9.27113 -4.03078 0.069468 0.836863 1.22427 0.187647 -0.126589 0.0336504 0.0678831 -0.725098 0.404785 -0.248047 0.0927251 -0.0402759 0.000704579 1 -0.000632946 0.000168252 0.000339415 97427 -78.843 -59.4034 84.3993 NaN NaN NaN 9.27113 -4.03078 0.069468 -0.725098 0.404785 -0.248047 
4587 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.62711 -3.85698 0.168857 0.686618 1.04668 -0.444396 -0.0757537 0.0582499 0.0578698 -0.725342 0.408936 -0.24585 0.0862828 -0.0385442 0.00167804 1 -0.000378768 0.000291249 0.000289349 NaN  -78.8419 -59.3644 84.3476 NaN NaN NaN 8.62711 -3.85698 0.168857 -0.725342 0.408936 -0.24585 
4588 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 9.04177 -3.90559 0.456548 0.422265 1.19412 -0.0345714 -0.105837 0.0348248 0.0464238 -0.720947 0.402832 -0.241699 0.0904276 -0.0390325 0.0045704 1 -0.000529184 0.000174124 0.000232119 97434 -78.9281 -59.3755 84.3622 NaN NaN NaN 9.04177 -3.90559 0.456548 -0.720947 0.402832 -0.241699 
4589 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.94979 -4.30726 0.627087 0.291252 0.796423 0.103225 -0.106077 0.060204 0.0569131 -0.7146 0.405029 -0.243652 0.089512 -0.0430438 0.00626676 1 -0.000530385 0.00030102 0.000284565 NaN  -78.9423 -59.3369 84.3081 NaN NaN NaN 8.94979 -4.30726 0.627087 -0.7146 0.405029 -0.243652 
4590 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.35453 -4.39358 0.567939 0.324554 0.421872 -0.371239 -0.0658184 0.0526187 0.0558779 -0.721191 0.408936 -0.24585 0.083559 -0.0439106 0.00567186 1 -0.000329092 0.000263093 0.000279389 97433 -78.9932 -59.3536 84.3066 NaN NaN NaN 8.35453 -4.39358 0.567939 -0.721191 0.408936 -0.24585 
4591 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.15482 -4.62794 0.734615 0.173815 0.113642 -0.409734 -0.0498124 0.0188148 0.0507658 -0.723145 0.408936 -0.24585 0.0815607 -0.0462569 0.00735 1 -0.000249062 9.40741e-05 0.000253829 NaN  -79.0132 -59.323 84.2968 NaN NaN NaN 8.15482 -4.62794 0.734615 -0.723145 0.408936 -0.24585 
4592 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -51 8.35212 -4.95669 0.990849 -0.0442321 -0.0888386 -0.0505885 -0.0881233 0.0263894 0.0691462 -0.727295 0.408936 -0.243896 0.0835396 -0.0495336 0.0099193 1 -0.000440617 0.000131947 0.000345731 97434 -79.1142 -59.3416 84.3366 NaN NaN NaN 8.35212 -4.95669 0.990849 -0.727295 0.408936 -0.243896 
4593 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.31593 -4.78896 0.763269 0.16227 0.059557 -0.187635 -0.0416704 0.0580606 0.0802213 -0.723145 0.408936 -0.243652 0.0831808 -0.0478547 0.00761852 1 -0.000208352 0.000290303 0.000401107 NaN  -79.0977 -59.2902 84.2896 NaN NaN NaN 8.31593 -4.78896 0.763269 -0.723145 0.408936 -0.243652 
4594 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.79556 -4.15559 0.466382 0.410479 0.864957 -0.120854 -0.0124128 0.0177918 0.0796249 -0.727539 0.413086 -0.25415 0.0879725 -0.0415206 0.00465857 1 -6.20638e-05 8.8959e-05 0.000398125 97430 -79.1658 -59.3028 84.3418 NaN NaN NaN 8.79556 -4.15559 0.466382 -0.727539 0.413086 -0.25415 
4595 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.20479 -3.92222 0.250128 0.623682 1.29444 0.0923616 0.051938 0.0220654 0.06607 -0.721191 0.411133 -0.24585 0.0920611 -0.0391925 0.00248094 1 0.00025969 0.000110327 0.00033035 NaN  -79.1272 -59.2633 84.3314 NaN NaN NaN 9.20479 -3.92222 0.250128 -0.721191 0.411133 -0.24585 
4596 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.05231 -3.94285 0.341971 0.522398 1.1869 -0.0185181 0.0564016 0.0221386 0.0596831 -0.720947 0.406982 -0.248047 0.0905353 -0.0394024 0.00339857 1 0.000282008 0.000110693 0.000298415 97436 -79.1628 -59.3062 84.3902 NaN NaN NaN 9.05231 -3.94285 0.341971 -0.720947 0.406982 -0.248047 
4597 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.9727 -4.03647 0.633075 0.242424 1.0522 -0.0128223 0.0641654 0.00712503 0.0435415 -0.718994 0.406982 -0.25 0.089736 -0.0403472 0.00631461 1 0.000320827 3.56252e-05 0.000217707 NaN  -79.1272 -59.281 84.3915 NaN NaN NaN 8.9727 -4.03647 0.633075 -0.718994 0.406982 -0.25 
4598 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.03637 -4.20079 0.957741 -0.0650982 0.911262 0.156526 0.0747567 -0.0140689 0.0295979 -0.725342 0.408936 -0.25415 0.0903692 -0.0419981 0.00956806 1 0.000373783 -7.03447e-05 0.000147989 97434 -79.1749 -59.3516 84.4787 NaN NaN NaN 9.03637 -4.20079 0.957741 -0.725342 0.408936 -0.25415 
4599 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.7878 -4.38206 1.20668 -0.303435 0.615128 0.0571396 0.0767937 -0.0119051 0.0288992 -0.718994 0.406982 -0.247803 0.0878836 -0.0438125 0.0120552 1 0.000383969 -5.95255e-05 0.000144496 NaN  -79.1474 -59.3366 84.4979 NaN NaN NaN 8.7878 -4.38206 1.20668 -0.718994 0.406982 -0.247803 
4600 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.37919 -4.48457 1.23004 -0.340389 0.304397 -0.240502 0.0467195 0.00670662 0.0327512 -0.725342 0.415283 -0.25415 0.0837997 -0.0448349 0.0122871 1 0.000233598 3.35331e-05 0.000163756 97434 -79.1838 -59.4175 84.5587 NaN NaN NaN 8.37919 -4.48457 1.23004 -0.725342 0.415283 -0.25415 
4601 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.27278 -4.66283 0.5073 0.393202 0.148955 -0.312091 0.0524465 -0.0102979 0.0301995 -0.716797 0.411133 -0.25 0.0827345 -0.0466171 0.00506504 1 0.000262233 -5.14896e-05 0.000150997 NaN  -79.169 -59.4016 84.5764 NaN NaN NaN 8.27278 -4.66283 0.5073 -0.716797 0.411133 -0.25 
4602 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.62504 -4.52194 0.267604 0.628109 0.450306 -0.10117 0.118792 -0.0225199 0.0182338 -0.723145 0.404785 -0.25 0.0862542 -0.0452131 0.0026589 1 0.000593958 -0.000112599 9.11691e-05 97434 -79.1919 -59.4967 84.6654 NaN NaN NaN 8.62504 -4.52194 0.267604 -0.723145 0.404785 -0.25 
4603 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.90039 -4.2047 0.317101 0.560301 0.85923 -0.0175452 0.146595 -0.0485768 -0.00657845 -0.723145 0.406982 -0.25 0.0890018 -0.0420522 0.00316181 1 0.000732975 -0.000242884 -3.28923e-05 NaN  -79.1531 -59.5056 84.7178 NaN NaN NaN 8.90039 -4.2047 0.317101 -0.723145 0.406982 -0.25 
4604 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.09269 -3.98141 0.492255 0.365502 1.11737 0.0558863 0.182769 -0.0446661 -0.0159034 -0.721191 0.411133 -0.256104 0.0909226 -0.0398258 0.00490647 1 0.000913845 -0.000223331 -7.95172e-05 97428 -79.1613 -59.6222 84.8338 NaN NaN NaN 9.09269 -3.98141 0.492255 -0.721191 0.411133 -0.256104 
4605 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.92893 -3.95639 0.684414 0.16697 1.03933 -0.0792829 0.15862 -0.0569626 -0.029019 -0.718994 0.411133 -0.25 0.0892816 -0.0395823 0.00683819 1 0.0007931 -0.000284813 -0.000145095 NaN  -79.1197 -59.6447 84.8909 NaN NaN NaN 8.92893 -3.95639 0.684414 -0.718994 0.411133 -0.25 
4606 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.09203 -4.02904 0.771046 0.0885278 1.02816 0.108387 0.114658 -0.0535341 -0.0437733 -0.725342 0.408936 -0.252197 0.0909094 -0.0403147 0.00771169 1 0.000573288 -0.000267671 -0.000218867 97433 -79.1779 -59.7928 85.013 NaN NaN NaN 9.09203 -4.02904 0.771046 -0.725342 0.408936 -0.252197 
4607 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.18358 -3.97299 0.800783 0.0566092 1.11352 0.16333 0.0795033 -0.0454926 -0.0708635 -0.729492 0.406738 -0.252197 0.0918199 -0.0397656 0.00801292 1 0.000397516 -0.000227463 -0.000354318 NaN  -79.1632 -59.8376 85.0486 NaN NaN NaN 9.18358 -3.97299 0.800783 -0.729492 0.406738 -0.252197 
4608 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.21415 -3.96095 0.732187 0.114632 1.11111 0.181217 0.0341444 -0.0203709 -0.0826911 -0.720947 0.404785 -0.248047 0.0921244 -0.0396488 0.00732449 1 0.000170722 -0.000101854 -0.000413456 97430 -79.2349 -60.0353 85.1383 NaN NaN NaN 9.21415 -3.96095 0.732187 -0.720947 0.404785 -0.248047 
4609 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.74765 -4.15452 0.652737 0.19635 0.709592 -0.134596 0.0214426 -0.00856961 -0.0827716 -0.727295 0.404785 -0.248047 0.087459 -0.0415821 0.00652666 1 0.000107213 -4.28481e-05 -0.000413858 NaN  -79.2155 -60.0828 85.1301 NaN NaN NaN 8.74765 -4.15452 0.652737 -0.727295 0.404785 -0.248047 
4610 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.50833 -4.37584 0.698598 0.159653 0.367285 -0.227939 0.0404927 -0.0154462 -0.0584162 -0.723145 0.408936 -0.258301 0.08507 -0.0437847 0.00698369 1 0.000202463 -7.7231e-05 -0.000292081 97428 -79.2615 -60.2493 85.1844 NaN NaN NaN 8.50833 -4.37584 0.698598 -0.723145 0.408936 -0.258301 
4611 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.50667 -4.3481 0.830946 0.0261668 0.374717 -0.230478 0.0537717 -0.0171747 -0.0467737 -0.725098 0.400635 -0.250244 0.0850558 -0.0435031 0.00830508 1 0.000268859 -8.58733e-05 -0.000233868 NaN  -79.2388 -60.2775 85.1937 NaN NaN NaN 8.50667 -4.3481 0.830946 -0.725098 0.400635 -0.250244 
4612 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.72535 -4.22514 0.78541 0.0592939 0.566654 -0.10312 0.0549023 -0.0320041 -0.0371193 -0.723145 0.402832 -0.248047 0.0872444 -0.0422697 0.00785646 1 0.000274511 -0.00016002 -0.000185596 97431 -79.2997 -60.4332 85.2951 NaN NaN NaN 8.72535 -4.22514 0.78541 -0.723145 0.402832 -0.248047 
4613 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.72195 -4.30865 0.628466 0.224909 0.501708 -0.079776 0.0933576 -0.0390389 -0.0231144 -0.725098 0.402832 -0.252197 0.0872133 -0.0430995 0.00628157 1 0.000466788 -0.000195194 -0.000115572 NaN  -79.2805 -60.4504 85.3346 NaN NaN NaN 8.72195 -4.30865 0.628466 -0.725098 0.402832 -0.252197 
4614 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.64297 -4.32087 0.552223 0.293185 0.436112 -0.148335 0.144524 -0.0648938 -0.0106852 -0.729492 0.404785 -0.254395 0.0864256 -0.0432173 0.00551904 1 0.000722619 -0.000324469 -5.34258e-05 97429 -79.319 -60.5849 85.4545 NaN NaN NaN 8.64297 -4.32087 0.552223 -0.729492 0.404785 -0.254395 
4615 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.57868 -4.2871 0.731207 0.110219 0.417556 -0.2043 0.171333 -0.0706515 0.000633295 -0.729492 0.404785 -0.254395 0.0857843 -0.042877 0.00730564 1 0.000856662 -0.000353258 3.16647e-06 NaN  -79.2914 -60.5921 85.5355 NaN NaN NaN 8.57868 -4.2871 0.731207 -0.729492 0.404785 -0.254395 
4616 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 8.41101 -4.42669 0.910702 -0.0661431 0.173015 -0.266182 0.1506 -0.0788361 0.0141194 -0.720947 0.404785 -0.25 0.0841097 -0.0442678 0.00910684 1 0.000753002 -0.000394181 7.05972e-05 97433 -79.374 -60.7486 85.7244 NaN NaN NaN 8.41101 -4.42669 0.910702 -0.720947 0.404785 -0.25 
4617 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.65617 -4.56655 0.797939 0.0714725 0.180517 0.00473384 0.138508 -0.0734323 0.00990055 -0.727295 0.398438 -0.256592 0.0865611 -0.0456668 0.00797955 1 0.000692542 -0.000367162 4.95027e-05 NaN  -79.3702 -60.7509 85.8111 NaN NaN NaN 8.65617 -4.56655 0.797939 -0.727295 0.398438 -0.256592 
4618 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.05381 -4.2396 0.537125 0.299672 0.662876 0.172549 0.140125 -0.0489103 -0.00749443 -0.723145 0.402832 -0.252197 0.0905352 -0.0424031 0.00536368 1 0.000700624 -0.000244552 -3.74722e-05 97432 -79.3903 -60.8645 85.92 NaN NaN NaN 9.05381 -4.2396 0.537125 -0.723145 0.402832 -0.252197 
4619 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.08153 -3.76001 0.260724 0.517236 1.11627 -0.0573637 0.134963 -0.0502219 -0.0242711 -0.723145 0.400635 -0.250244 0.0908101 -0.0376129 0.00260467 1 0.000674817 -0.000251109 -0.000121356 NaN  -79.359 -60.8835 85.9727 NaN NaN NaN 9.08153 -3.76001 0.260724 -0.723145 0.400635 -0.250244 
4620 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.03228 -3.60234 0.406708 0.345107 1.19682 -0.16008 0.131877 -0.0741344 -0.00902422 -0.720947 0.400635 -0.248047 0.0903197 -0.0360301 0.0040768 1 0.000659384 -0.000370672 -4.51211e-05 97428 -79.414 -60.9994 86.0961 NaN NaN NaN 9.03228 -3.60234 0.406708 -0.720947 0.400635 -0.248047 
4621 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.01953 -3.85009 0.718424 0.0646448 0.943712 -0.0251198 0.0907137 -0.062955 -0.0181951 -0.720947 0.398682 -0.256348 0.0901895 -0.0385123 0.00719517 1 0.000453569 -0.000314775 -9.09757e-05 NaN  -79.4224 -61.0164 86.1651 NaN NaN NaN 9.01953 -3.85009 0.718424 -0.720947 0.398682 -0.256348 
4622 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 9.29454 -3.89511 1.02976 -0.237808 0.988533 0.266349 -0.0325429 -0.0475396 -0.0414578 -0.729492 0.402588 -0.248047 0.0929348 -0.0389687 0.0103261 1 -0.000162715 -0.000237698 -0.000207289 97426 -79.5262 -61.1367 86.2431 NaN NaN NaN 9.29454 -3.89511 1.02976 -0.729492 0.402588 -0.248047 
4623 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.69462 -3.66626 0.97542 -0.203449 1.38016 0.503916 -0.0622076 -0.00341988 -0.0668538 -0.729248 0.400635 -0.252441 0.0969338 -0.036692 0.00976727 1 -0.000311038 -1.70994e-05 -0.000334269 NaN  -79.5525 -61.1748 86.2326 NaN NaN NaN 9.69462 -3.66626 0.97542 -0.729248 0.400635 -0.252441 
4624 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.50979 -3.69743 0.60852 0.150041 1.26365 0.32921 -0.0890861 0.0204469 -0.0933346 -0.725098 0.402588 -0.246094 0.0950813 -0.0370159 0.00609196 1 -0.00044543 0.000102235 -0.000466673 97430 -79.63 -61.3807 86.2409 NaN NaN NaN 9.50979 -3.69743 0.60852 -0.725098 0.402588 -0.246094 
4625 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -49 8.79412 -3.97736 0.211741 0.555287 0.705405 -0.200463 -0.0334832 0.00385744 -0.0860958 -0.720947 0.398682 -0.246094 0.0879241 -0.0398111 0.00212238 1 -0.000167416 1.92872e-05 -0.000430479 NaN  -79.6288 -61.429 86.2177 NaN NaN NaN 8.79412 -3.97736 0.211741 -0.720947 0.398682 -0.246094 
4626 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.35945 -4.31863 0.639679 0.153541 0.134702 -0.384085 -0.00269847 -0.0252204 -0.0640526 -0.733643 0.398438 -0.248291 0.0835799 -0.043213 0.00640791 1 -1.34923e-05 -0.000126102 -0.000320263 97429 -79.688 -61.5781 86.2261 NaN NaN NaN 8.35945 -4.31863 0.639679 -0.733643 0.398438 -0.248291 
4627 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 8.65387 -4.41982 0.998703 -0.184091 0.147128 -0.0471287 -0.0587278 -0.0250304 -0.0522937 -0.723145 0.402832 -0.254395 0.0865259 -0.0442178 0.0100108 1 -0.000293639 -0.000125152 -0.000261468 NaN  -79.7378 -61.6102 86.2445 NaN NaN NaN 8.65387 -4.41982 0.998703 -0.723145 0.402832 -0.254395 
4628 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -50 9.01983 -4.36238 0.921749 -0.11319 0.348698 0.242306 -0.0701582 0.00184449 -0.0666002 -0.7229 0.394531 -0.254395 0.0901838 -0.0436506 0.00923197 1 -0.000350791 9.22246e-06 -0.000333001 97432 -79.8235 -61.7847 86.2847 NaN NaN NaN 9.01983 -4.36238 0.921749 -0.7229 0.394531 -0.254395 
