



PackedCounter SampleTimeFine UTC_Nano UTC_Year UTC_Month UTC_Day UTC_Hour UTC_Minute UTC_Second UTC_Valid StatusWord RSSI Acc_X Acc_Y Acc_Z FreeAcc_X FreeAcc_Y FreeAcc_Z Gyr_X Gyr_Y Gyr_Z Mag_X Mag_Y Mag_Z  VelInc_X VelInc_Y VelInc_Z OriInc_q0 OriInc_q1 OriInc_q2 OriInc_q3 Pressure Roll Pitch Yaw Latitude Longitude Altitude calibacc0 calibacc1 calibacc2 calimgf0 calimgf1 calimgf2 
4576 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -72 9.51831 -0.801788 -5.564 -0.434919 0.671762 1.21268 -0.0145713 0.316816 -0.245302 -0.62207 0.116211 0.521484 0.0950849 -0.0081386 -0.0557901 0.999998 -7.28563e-05 0.00158408 -0.00122651 97472 179.967 -59.2246 40.6847 NaN NaN NaN 9.51831 -0.801788 -5.564 -0.62207 0.116211 0.521484 
4577 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -72 6.86617 -1.47014 -5.84721 -2.1238 0.127538 -0.926261 0.00868412 0.373928 -0.231117 -0.620117 0.118164 0.521484 0.0685352 -0.0147781 -0.0586009 0.999998 4.34205e-05 0.00186964 -0.00115558 NaN  179.747 -59.4385 40.9453 NaN NaN NaN 6.86617 -1.47014 -5.84721 -0.620117 0.118164 0.521484 
4578 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -74 5.6704 -1.42142 -6.0652 -2.71115 -0.448028 -1.84968 0.296614 0.189327 -0.0543529 -0.619873 0.116211 0.517334 0.0566427 -0.0141396 -0.0607267 0.999998 0.00148307 0.000946636 -0.000271764 97473 179.898 -59.5314 40.978 NaN NaN NaN 5.6704 -1.42142 -6.0652 -0.619873 0.116211 0.517334 
4579 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -77 6.64966 -0.668704 -6.23345 -1.95254 -0.80826 -0.921382 0.282925 0.0794593 0.0231921 -0.624268 0.120117 0.517334 0.0664726 -0.00659112 -0.0623703 0.999999 0.00141463 0.000397297 0.00011596 NaN  -179.917 -59.5769 40.9518 NaN NaN NaN 6.64966 -0.668704 -6.23345 -0.624268 0.120117 0.517334 
4580 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -87 8.46349 0.208866 -5.5713 -0.245862 -0.501635 0.306681 -0.200903 0.0544205 0.0352274 -0.626221 0.118164 0.521484 0.0846194 0.00204759 -0.0557381 0.999999 -0.00100451 0.000272102 0.000176137 97472 -179.943 -59.5704 40.8646 NaN NaN NaN 8.46349 0.208866 -5.5713 -0.626221 0.118164 0.521484 
4581 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -86 8.69966 -0.434133 -5.3328 -0.440368 0.205594 0.389024 -0.55405 0.140691 0.00015105 -0.628174 0.118164 0.523682 0.086959 -0.00448909 -0.0533768 0.999996 -0.00277025 0.000703455 7.55248e-07 NaN  179.739 -59.651 40.8647 NaN NaN NaN 8.69966 -0.434133 -5.3328 -0.628174 0.118164 0.523682 
4582 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -72 7.24385 -1.52785 -5.6002 -1.90005 0.417773 -0.736063 -0.372108 0.131134 0.00365013 -0.626221 0.116211 0.519287 0.072402 -0.0153814 -0.0560209 0.999998 -0.00186054 0.00065567 1.82507e-05 97479 179.585 -59.6851 40.8129 NaN NaN NaN 7.24385 -1.52785 -5.6002 -0.626221 0.116211 0.519287 
4583 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -70 6.72939 -1.74966 -6.16686 -2.62117 0.0991811 -0.896652 0.17721 0.0409202 0.0168871 -0.625977 0.112061 0.515137 0.0672827 -0.0174363 -0.0616978 1 0.00088605 0.000204601 8.44357e-05 NaN  179.703 -59.7086 40.794 NaN NaN NaN 6.72939 -1.74966 -6.16686 -0.625977 0.112061 0.515137 
4584 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -68 7.622 -0.511563 -5.8165 -1.22373 -0.366715 -0.296589 0.365998 -0.0055471 0.0234663 -0.626221 0.118164 0.519531 0.0762222 -0.00500023 -0.0581721 0.999998 0.00182999 -2.77355e-05 0.000117331 97470 -179.966 -59.645 40.6823 NaN NaN NaN 7.622 -0.511563 -5.8165 -0.626221 0.118164 0.519531 
4585 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -68 8.3075 0.297054 -5.68442 -0.33768 -0.691991 0.22836 0.114197 0.0107169 0.0224351 -0.624268 0.118164 0.515137 0.0830717 0.00301232 -0.056847 1 0.000570987 5.35845e-05 0.000112175 NaN  -179.878 -59.6512 40.6568 NaN NaN NaN 8.3075 0.297054 -5.68442 -0.624268 0.118164 0.515137 
4586 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -68 8.28378 0.00763084 -5.5198 -0.415492 -0.386892 0.125463 -0.216026 0.0385788 0.0191025 -0.624023 0.116211 0.519287 0.0828271 2.45873e-05 -0.055214 0.999999 -0.00108013 0.000192894 9.55125e-05 97466 -179.885 -59.6009 40.5505 NaN NaN NaN 8.28378 0.00763084 -5.5198 -0.624023 0.116211 0.519287 
4587 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -68 7.99205 -0.798467 -5.52791 -1.06917 0.133469 -0.122111 -0.365451 0.0360079 0.0248123 -0.625977 0.114014 0.521484 0.0799116 -0.00807576 -0.0552788 0.999998 -0.00182725 0.00018004 0.000124061 NaN  179.93 -59.6215 40.5224 NaN NaN NaN 7.99205 -0.798467 -5.52791 -0.625977 0.114014 0.521484 
4588 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -69 7.96368 -1.0772 -5.69878 -1.3635 0.249403 -0.0589556 -0.0352577 0.00799019 0.0124292 -0.626221 0.116211 0.517334 0.0796352 -0.0107771 -0.0569891 1 -0.000176288 3.99509e-05 6.21459e-05 97473 -179.972 -59.5456 40.4172 NaN NaN NaN 7.96368 -1.0772 -5.69878 -0.626221 0.116211 0.517334 
4589 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -69 8.09029 -0.585747 -5.23058 -0.687904 0.177632 -0.187193 0.0560907 -0.00330791 0.0120857 -0.624023 0.114014 0.517334 0.0809041 -0.00583791 -0.0523061 1 0.000280454 -1.65395e-05 6.04284e-05 NaN  -179.928 -59.5437 40.4036 NaN NaN NaN 8.09029 -0.585747 -5.23058 -0.624023 0.114014 0.517334 
4590 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -72 7.92777 -0.954205 -5.41702 -1.09425 0.301971 -0.230638 -0.173442 0.013703 0.0535816 -0.623779 0.10791 0.519287 0.0792766 -0.00956779 -0.0541674 1 -0.00086721 6.85148e-05 0.000267908 97474 -179.849 -59.4652 40.2332 NaN NaN NaN 7.92777 -0.954205 -5.41702 -0.623779 0.10791 0.519287 
4591 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -71 7.4008 -1.3731 -6.00794 -1.9593 0.120815 -0.384053 -0.0834816 0.0128515 0.0534189 -0.625977 0.114014 0.517334 0.0740078 -0.0137363 -0.0600784 1 -0.000417408 6.42575e-05 0.000267095 NaN  -179.844 -59.4725 40.1729 NaN NaN NaN 7.4008 -1.3731 -6.00794 -0.625977 0.114014 0.517334 
4592 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -71 7.05819 -0.935108 -6.2093 -1.91359 -0.443333 -0.572046 0.251147 -0.0435894 0.0480405 -0.626221 0.118164 0.521484 0.0705977 -0.00925615 -0.0620892 0.999999 0.00125573 -0.000217947 0.000240202 97477 -179.496 -59.3464 39.9853 NaN NaN NaN 7.05819 -0.935108 -6.2093 -0.626221 0.118164 0.521484 
4593 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -69 7.90172 0.0243877 -5.79122 -0.673602 -0.673018 -0.0623385 0.195269 -0.087571 0.048086 -0.62207 0.118164 0.519531 0.0790425 0.000319399 -0.0578773 0.999999 0.000976346 -0.000437855 0.00024043 NaN  -179.339 -59.2959 39.9323 NaN NaN NaN 7.90172 0.0243877 -5.79122 -0.62207 0.118164 0.519531 
4594 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 8.71729 0.247116 -5.44207 0.0544601 -0.37697 0.459763 -0.122075 -0.0624602 0.0453362 -0.624023 0.116211 0.523682 0.0871893 0.00245771 -0.054395 1 -0.000610377 -0.000312301 0.000226681 97477 -179.197 -59.1364 39.7366 NaN NaN NaN 8.71729 0.247116 -5.44207 -0.624023 0.116211 0.523682 
4595 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 8.64805 -0.256345 -5.22329 -0.156953 0.113539 0.291757 -0.241347 -0.0296088 0.0424696 -0.62207 0.118164 0.521484 0.0864888 -0.0026081 -0.052217 0.999999 -0.00120673 -0.000148044 0.000212348 NaN  -179.295 -59.1191 39.6896 NaN NaN NaN 8.64805 -0.256345 -5.22329 -0.62207 0.118164 0.521484 
4596 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 8.32874 -0.841164 -5.1971 -0.621064 0.481355 0.00911565 -0.201511 -0.0448824 0.0400203 -0.626221 0.118164 0.517334 0.0833007 -0.00844732 -0.0519438 0.999999 -0.00100755 -0.000224412 0.000200101 97472 -179.218 -58.9726 39.5133 NaN NaN NaN 8.32874 -0.841164 -5.1971 -0.626221 0.118164 0.517334 
4597 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 8.88701 -0.995919 -5.12255 -0.449079 0.831404 0.449788 -0.135696 -0.0371789 0.0504783 -0.62207 0.114014 0.519287 0.0888821 -0.0099715 -0.0512022 1 -0.00067848 -0.000185894 0.000252391 NaN  -179.248 -58.9509 39.4577 NaN NaN NaN 8.88701 -0.995919 -5.12255 -0.62207 0.114014 0.519287 
4598 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 8.86821 -0.858615 -5.39371 -0.517037 0.567163 0.574107 0.118324 0.0293384 0.0489046 -0.62207 0.114014 0.521484 0.0886763 -0.00853255 -0.0539552 1 0.000591622 0.000146692 0.000244523 97471 -178.964 -58.8615 39.2518 NaN NaN NaN 8.86821 -0.858615 -5.39371 -0.62207 0.114014 0.521484 
4599 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 8.15234 -0.383785 -5.83549 -0.778123 -0.291749 0.185829 0.345007 0.0527711 0.0409411 -0.630371 0.118164 0.519531 0.0815088 -0.00372047 -0.0583829 0.999998 0.00172503 0.000263855 0.000204705 NaN  -178.726 -58.8912 39.2052 NaN NaN NaN 8.15234 -0.383785 -5.83549 -0.630371 0.118164 0.519531 
4600 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 7.33691 0.0135947 -6.08354 -0.972276 -1.02015 -0.386456 0.329765 0.0325583 0.0269503 -0.624023 0.116211 0.519287 0.0733592 0.000246153 -0.060847 0.999999 0.00164883 0.000162791 0.000134751 97474 -178.322 -58.7911 39.012 NaN NaN NaN 7.33691 0.0135947 -6.08354 -0.624023 0.116211 0.519287 
4601 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 7.59007 0.0268825 -6.0108 -0.806337 -0.918074 -0.208179 0.0430073 -0.0138418 0.0438279 -0.62207 0.116211 0.517334 0.0759048 0.000298383 -0.0601027 1 0.000215036 -6.92089e-05 0.000219139 NaN  -178.257 -58.7824 38.964 NaN NaN NaN 7.59007 0.0268825 -6.0108 -0.62207 0.116211 0.517334 
4602 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 7.99023 -0.452164 -5.60599 -0.671757 -0.18883 -0.066488 -0.320121 -0.00792639 0.0535432 -0.62207 0.116211 0.517334 0.0799057 -0.00458997 -0.0560494 0.999999 -0.0016006 -3.96319e-05 0.000267716 97471 -178.248 -58.6554 38.7915 NaN NaN NaN 7.99023 -0.452164 -5.60599 -0.62207 0.116211 0.517334 
4603 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -64 8.05137 -1.17031 -5.35429 -0.955868 0.532437 -0.134598 -0.384903 0.00619896 0.0636479 -0.626221 0.116211 0.521484 0.0805158 -0.0117805 -0.0535228 0.999998 -0.00192451 3.09948e-05 0.000318239 NaN  -178.408 -58.6579 38.7212 NaN NaN NaN 8.05137 -1.17031 -5.35429 -0.626221 0.116211 0.521484 
4604 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 8.17107 -1.49157 -5.26145 -1.03202 0.881525 -0.074525 -0.216569 0.000475182 0.0624391 -0.625977 0.114014 0.523682 0.0817152 -0.0149472 -0.0525985 0.999999 -0.00108284 2.37591e-06 0.000312195 97472 -178.308 -58.5279 38.5132 NaN NaN NaN 8.17107 -1.49157 -5.26145 -0.625977 0.114014 0.523682 
4605 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -64 8.24906 -1.19598 -5.18281 -0.75904 0.72662 -0.0538519 0.00803248 -0.00725304 0.0252635 -0.624268 0.120117 0.523682 0.082494 -0.0119473 -0.0518256 1 4.01624e-05 -3.62652e-05 0.000126318 NaN  -178.28 -58.5233 38.4857 NaN NaN NaN 8.24906 -1.19598 -5.18281 -0.624268 0.120117 0.523682 
4606 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 8.75184 -0.767549 -5.28434 -0.308607 0.502354 0.422567 0.130727 -0.0142458 -0.0173778 -0.624023 0.116211 0.525879 0.0875215 -0.00764855 -0.0528422 1 0.000653634 -7.12289e-05 -8.6889e-05 97473 -178.001 -58.3735 38.3181 NaN NaN NaN 8.75184 -0.767549 -5.28434 -0.624023 0.116211 0.525879 
4607 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -67 8.84582 -0.549076 -5.1037 -0.0126811 0.463684 0.404095 0.0509517 0.0278783 -0.0509805 -0.620117 0.118164 0.517334 0.0884497 -0.00550031 -0.0510507 1 0.000254759 0.000139391 -0.000254903 NaN  -178.019 -58.3905 38.3727 NaN NaN NaN 8.84582 -0.549076 -5.1037 -0.620117 0.118164 0.517334 
4608 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -68 8.5084 -1.01454 -5.09266 -0.424958 0.715352 0.120341 -0.0908567 0.0603314 -0.0489569 -0.628174 0.114014 0.519287 0.0850662 -0.0101893 -0.0509476 1 -0.000454284 0.000301657 -0.000244784 97474 -177.921 -58.3179 38.2624 NaN NaN NaN 8.5084 -1.01454 -5.09266 -0.628174 0.114014 0.519287 
4609 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -69 7.7609 -1.51897 -5.41063 -1.27094 0.683223 -0.340004 -0.0390903 0.0599761 -0.0204473 -0.628174 0.118164 0.519531 0.0775912 -0.0152082 -0.0541266 1 -0.000195451 0.000299881 -0.000102237 NaN  -177.961 -58.3527 38.2823 NaN NaN NaN 7.7609 -1.51897 -5.41063 -0.628174 0.118164 0.519531 
4610 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 7.45826 -1.42124 -5.72945 -1.511 0.321926 -0.427308 0.259554 0.0141433 -0.013469 -0.62207 0.118164 0.519531 0.0745775 -0.014143 -0.0573182 0.999999 0.00129777 7.07164e-05 -6.7345e-05 97466 -177.583 -58.2426 38.0811 NaN NaN NaN 7.45826 -1.42124 -5.72945 -0.62207 0.118164 0.519531 
4611 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 7.509 -0.728162 -5.82623 -1.09618 -0.26075 -0.34746 0.384332 -0.0132601 -0.00770475 -0.628174 0.116211 0.523682 0.0750935 -0.00717254 -0.0582711 0.999998 0.00192166 -6.63005e-05 -3.85237e-05 NaN  -177.37 -58.2352 38.0901 NaN NaN NaN 7.509 -0.728162 -5.82623 -0.628174 0.116211 0.523682 
4612 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 7.8136 -0.221526 -5.65573 -0.491969 -0.468083 -0.188363 0.178138 -0.0355992 0.0120202 -0.624268 0.120117 0.519531 0.0781462 -0.0021602 -0.0565453 1 0.000890692 -0.000177996 6.01008e-05 97480 -177.02 -58.0887 37.8859 NaN NaN NaN 7.8136 -0.221526 -5.65573 -0.624268 0.120117 0.519531 
4613 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 8.05063 -0.405749 -5.64505 -0.499112 -0.246679 0.012478 -0.0115257 -0.0464876 0.00960848 -0.624268 0.118164 0.515137 0.0805196 -0.00405688 -0.0564316 1 -5.76283e-05 -0.000232438 4.80424e-05 NaN  -177.02 -58.0618 37.8781 NaN NaN NaN 8.05063 -0.405749 -5.64505 -0.624268 0.118164 0.515137 
4614 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 7.99101 -0.715674 -5.639 -0.692671 -0.0270094 -0.0307547 0.00166502 -0.0421065 0.0157249 -0.622314 0.120117 0.521484 0.0799226 -0.00714999 -0.0563732 1 8.32512e-06 -0.000210532 7.86244e-05 97473 -176.819 -57.9333 37.6991 NaN NaN NaN 7.99101 -0.715674 -5.639 -0.622314 0.120117 0.521484 
4615 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -65 7.57198 -0.845836 -5.8812 -1.1007 -0.200983 -0.253043 0.10568 -0.0482485 0.0278098 -0.622314 0.120117 0.521484 0.0757351 -0.00841676 -0.0587982 1 0.0005284 -0.000241243 0.000139049 NaN  -176.735 -57.9047 37.6721 NaN NaN NaN 7.57198 -0.845836 -5.8812 -0.622314 0.120117 0.521484 
4616 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -63 7.42815 -0.592713 -5.88167 -0.960606 -0.446414 -0.378665 0.169415 -0.0792687 0.0229743 -0.626221 0.120117 0.523682 0.0743055 -0.00586879 -0.0587923 1 0.000847073 -0.000396344 0.000114872 97467 -176.426 -57.7386 37.4972 NaN NaN NaN 7.42815 -0.592713 -5.88167 -0.626221 0.120117 0.523682 
4617 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -61 8.14748 -0.292113 -5.8317 -0.41839 -0.412659 0.193821 0.0343976 -0.101746 -0.00103598 -0.620117 0.122314 0.523682 0.0815045 -0.00291153 -0.058276 1 0.000171988 -0.00050873 -5.17991e-06 NaN  -176.413 -57.6804 37.5051 NaN NaN NaN 8.14748 -0.292113 -5.8317 -0.620117 0.122314 0.523682 
4618 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -61 9.02937 -0.178029 -5.09267 0.52984 0.212886 0.539623 -0.284861 -0.0444726 0.0207932 -0.622314 0.120117 0.528076 0.0903052 -0.00184341 -0.050904 0.999999 -0.0014243 -0.000222363 0.000103966 97474 -176.361 -57.5161 37.3324 NaN NaN NaN 9.02937 -0.178029 -5.09267 -0.622314 0.120117 0.528076 
4619 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -61 8.90634 -0.913039 -4.93386 0.0938469 0.836131 0.375126 -0.457327 0.00963018 0.0327093 -0.624268 0.122314 0.521729 0.0890625 -0.00922861 -0.0493219 0.999997 -0.00228664 4.81509e-05 0.000163546 NaN  -176.593 -57.5204 37.2969 NaN NaN NaN 8.90634 -0.913039 -4.93386 -0.624268 0.122314 0.521729 
4620 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -61 8.43845 -1.58407 -5.10335 -0.626681 1.11338 0.0932985 -0.291629 0.0219533 0.0329011 -0.62207 0.114014 0.521484 0.0843815 -0.0159012 -0.0510196 0.999999 -0.00145815 0.000109767 0.000164505 97469 -176.529 -57.4108 37.0917 NaN NaN NaN 8.43845 -1.58407 -5.10335 -0.62207 0.114014 0.521484 
4621 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -62 8.14187 -1.50314 -5.24914 -0.796858 0.877702 -0.0814178 0.0725418 -0.000347157 -0.00137995 -0.624268 0.118164 0.517334 0.0814187 -0.015013 -0.0524968 1 0.000362709 -1.73578e-06 -6.89974e-06 NaN  -176.489 -57.4105 37.0931 NaN NaN NaN 8.14187 -1.50314 -5.24914 -0.624268 0.118164 0.517334 
4622 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -62 8.65255 -0.766853 -5.32619 -0.128001 0.426594 0.366929 0.275003 -0.017588 -0.0422718 -0.626221 0.118164 0.523682 0.0865285 -0.00761358 -0.0532648 0.999999 0.00137502 -8.79398e-05 -0.000211359 97474 -176.201 -57.3273 36.9864 NaN NaN NaN 8.65255 -0.766853 -5.32619 -0.626221 0.118164 0.523682 
4623 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -63 9.29018 0.00646422 -5.16345 0.750369 0.128402 0.788687 0.12913 0.0390029 -0.06795 -0.624023 0.116211 0.519287 0.0928917 6.64267e-05 -0.0516526 1 0.000645651 0.000195014 -0.00033975 NaN  -176.185 -57.3522 37.0556 NaN NaN NaN 9.29018 0.00646422 -5.16345 -0.624023 0.116211 0.519287 
4624 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -63 8.92195 -0.328998 -5.09656 0.428432 0.298204 0.454343 -0.247777 0.112886 -0.0521116 -0.620117 0.116211 0.521484 0.0891899 -0.0033764 -0.0510118 0.999999 -0.00123888 0.00056443 -0.000260558 97478 -176.184 -57.3368 36.9483 NaN NaN NaN 8.92195 -0.328998 -5.09656 -0.620117 0.116211 0.521484 
4625 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -64 7.94956 -1.316 -5.24727 -0.741532 0.660248 -0.248415 -0.332232 0.12496 -0.0249525 -0.620117 0.118164 0.521484 0.0794611 -0.0132571 -0.0525004 0.999998 -0.00166116 0.0006248 -0.000124762 NaN  -176.39 -57.4091 36.9662 NaN NaN NaN 7.94956 -1.316 -5.24727 -0.620117 0.118164 0.521484 
4626 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -66 7.44397 -1.74296 -5.5138 -1.40054 0.672287 -0.515422 0.0419765 0.0669061 -0.0236828 -0.622314 0.120117 0.523682 0.0744192 -0.0174268 -0.0551666 1 0.000209883 0.00033453 -0.000118414 97476 -176.241 -57.3979 36.8738 NaN NaN NaN 7.44397 -1.74296 -5.5138 -0.622314 0.120117 0.523682 
4627 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -67 7.98869 -0.986247 -5.66272 -0.772182 0.175552 -0.00294425 0.407322 0.0139386 -0.0644733 -0.624268 0.118164 0.517334 0.0798798 -0.00977286 -0.0566527 0.999998 0.00203661 6.96931e-05 -0.000322366 NaN  -176.065 -57.4082 36.9412 NaN NaN NaN 7.98869 -0.986247 -5.66272 -0.624268 0.118164 0.517334 
4628 NaN NaN NaN NaN NaN NaN NaN NaN NaN 0 -71 9.05588 0.146031 -5.23139 0.714816 -0.120529 0.621501 0.277082 0.0506113 -0.0922042 -0.626221 0.116211 0.515137 0.0905463 0.00149106 -0.0523348 0.999999 0.00138541 0.000253057 -0.000461021 97474 -175.803 -57.3745 36.8688 NaN NaN NaN 9.05588 0.146031 -5.23139 -0.626221 0.116211 0.515137 
